Ticker,Date,Close,SharesOutstanding,MarketCap
ASB.N,2023-06-30,14.9329,165810000,2476024149.0
ASB.N,2023-05-31,13.6264,165810000,2259393384.0
ASB.N,2023-04-28,16.1757,165810000,2682092817.0
ASB.N,2023-03-31,16.3118,165810000,2704659558.0000005
ASB.N,2023-02-28,21.0021,165810000,3482358201.0
ASB.N,2023-01-31,20.148,165810000,3340739880.0
ASB.N,2022-12-30,20.7593,165810000,3442099533.0
ASB.N,2022-11-30,22.1169,165810000,3667203189.0
ASB.N,2022-10-31,21.7068,165810000,3599204508.0
ASB.N,2022-09-30,17.9003,165810000,2968048743.0
ASB.N,2022-08-31,17.8647,165810000,2962145907.0
ASB.N,2022-07-29,17.7411,165810000,2941651791.0
ASB.N,2022-06-30,16.117,165810000,2672359770.0
ASB.N,2022-05-31,18.2707,165810000,3029464767.0000005
ASB.N,2022-04-29,17.4402,165810000,2891759562.0
ASB.N,2022-03-31,19.8967,165810000,3299071827.0
ASB.N,2022-02-28,21.3216,165810000,3535334496.0
ASB.N,2022-01-31,20.7234,165810000,3436146954.0000005
ASB.N,2021-12-31,19.5875,165810000,3247803375.0
ASB.N,2021-11-30,18.9892,165810000,3148599252.0
ASB.N,2021-10-29,19.1438,165810000,3174233478.0
ASB.N,2021-09-30,18.4049,165810000,3051716469.0
ASB.N,2021-08-31,17.7175,165810000,2937738675.0
ASB.N,2021-07-30,16.8495,165810000,2793815595.0
ASB.N,2021-06-30,17.4282,165810000,2889769842.0
ASB.N,2021-05-28,19.5641,165810000,3243923421.0
ASB.N,2021-04-30,18.4833,165810000,3064715973.0
ASB.N,2021-03-31,18.0189,165810000,2987713809.0
ASB.N,2021-02-26,17.0141,165810000,2821107921.0
ASB.N,2021-01-29,15.0139,165810000,2489454759.0
ASB.N,2020-12-31,14.2691,165810000,2365959471.0
ASB.N,2020-11-30,12.8213,165810000,2125899753.0000002
ASB.N,2020-10-30,11.3241,165810000,1877649021.0
ASB.N,2020-09-30,10.439,165810000,1730890590.0
ASB.N,2020-08-31,11.1173,165810000,1843359513.0
ASB.N,2020-07-31,10.4806,165810000,1737788286.0000002
ASB.N,2020-06-30,11.1663,165810000,1851484203.0
ASB.N,2020-05-29,11.4356,165810000,1896136836.0000002
ASB.N,2020-04-30,11.3953,165810000,1889454693.0
ASB.N,2020-03-31,10.3074,165810000,1709069994.0
ASB.N,2020-02-28,13.6438,165810000,2262278478.0
ASB.N,2020-01-31,15.8925,165810000,2635135425.0
ASB.N,2019-12-31,17.575,165810000,2914110750.0
ASB.N,2019-11-29,17.0966,165810000,2834787246.0
ASB.N,2019-10-31,15.9025,165810000,2636793525.0
ASB.N,2019-09-30,16.0132,165810000,2655148692.0
ASB.N,2019-08-30,15.2145,165810000,2522716245.0
ASB.N,2019-07-31,16.986,165810000,2816448660.0
ASB.N,2019-06-28,16.5706,165810000,2747571186.0
ASB.N,2019-05-31,15.5281,165810000,2574714261.0
ASB.N,2019-04-30,17.6342,165810000,2923926702.0
ASB.N,2019-03-29,16.5928,165810000,2751252168.0
ASB.N,2019-02-28,18.0928,165810000,2999967168.0
ASB.N,2019-01-31,16.704,165810000,2769690240.0
ASB.N,2018-12-31,15.2689,165810000,2531736309.0
ASB.N,2018-11-30,17.8767,165810000,2964135627.0
ASB.N,2018-10-31,17.7542,165810000,2943823902.0
ASB.N,2018-09-28,19.9141,165810000,3301956921.0
ASB.N,2018-08-31,20.8715,165810000,3460703415.0
ASB.N,2018-07-31,20.5668,165810000,3410181108.0
ASB.N,2018-06-29,20.7953,165810000,3448068693.0
ASB.N,2018-05-31,21.0239,165810000,3485972859.0
ASB.N,2018-04-30,20.039,165810000,3322666590.0000005
ASB.N,2018-03-29,18.8268,165810000,3121671708.0
ASB.N,2018-02-28,18.7131,165810000,3102819111.0
ASB.N,2018-01-31,18.6378,165810000,3090333618.0
ASB.N,2017-12-29,19.1273,165810000,3171497613.0000005
ASB.N,2017-11-30,19.2026,165810000,3183983106.0
ASB.N,2017-10-31,18.948,165810000,3141767880.0
ASB.N,2017-09-29,18.1616,165810000,3011374896.0
ASB.N,2017-08-31,16.4016,165810000,2719549295.9999995
ASB.N,2017-07-31,17.8398,165810000,2958017238.0
ASB.N,2017-06-30,18.7709,165810000,3112402929.0
ASB.N,2017-05-31,17.7653,165810000,2945664393.0
ASB.N,2017-04-28,18.455,165810000,3060023549.9999995
ASB.N,2017-03-31,18.0844,165810000,2998574364.0
ASB.N,2017-02-28,19.085,165810000,3164483850.0
ASB.N,2017-01-31,18.6653,165810000,3094893392.9999995
ASB.N,2016-12-30,18.2226,165810000,3021489306.0
ASB.N,2016-11-30,16.8578,165810000,2795191818.0
ASB.N,2016-10-31,14.8967,165810000,2470021827.0
ASB.N,2016-09-30,14.3757,165810000,2383634817.0
ASB.N,2016-08-31,14.5591,165810000,2414044371.0
ASB.N,2016-07-29,13.5739,165810000,2250688359.0
ASB.N,2016-06-30,12.5157,165810000,2075228217.0
ASB.N,2016-05-31,13.6395,165810000,2261565495.0
ASB.N,2016-04-29,13.2333,165810000,2194213473.0
ASB.N,2016-03-31,13.0156,165810000,2158116636.0
ASB.N,2016-02-29,12.4788,165810000,2069109828.0
ASB.N,2016-01-29,12.6532,165810000,2098027092.0
ASB.N,2015-12-31,13.5183,165810000,2241469323.0
ASB.N,2015-11-30,14.7873,165810000,2451882213.0
ASB.N,2015-10-30,13.8694,165810000,2299685214.0
ASB.N,2015-09-30,12.887,165810000,2136793470.0
ASB.N,2015-08-31,13.1666,165810000,2183153946.0
ASB.N,2015-07-31,14.0572,165810000,2330824332.0
ASB.N,2015-06-30,14.4566,165810000,2397048846.0
ASB.N,2015-05-29,13.5294,165810000,2243309814.0
ASB.N,2015-04-30,13.3457,165810000,2212850517.0
ASB.N,2015-03-31,13.1967,165810000,2188144827.0
ASB.N,2015-02-27,13.2251,165810000,2192853831.0
ASB.N,2015-01-30,11.8634,165810000,1967070354.0
ASB.N,2014-12-31,13.1478,165810000,2180036718.0
ASB.N,2014-11-28,13.0419,165810000,2162477439.0
ASB.N,2014-10-31,13.1981,165810000,2188376961.0
ASB.N,2014-09-30,12.2293,165810000,2027740233.0
ASB.N,2014-08-29,12.7628,165810000,2116199868.0
ASB.N,2014-07-31,12.5176,165810000,2075543256.0
ASB.N,2014-06-30,12.6294,165810000,2094080814.0
ASB.N,2014-05-30,12.0356,165810000,1995622836.0
ASB.N,2014-04-30,12.1954,165810000,2022119274.0
ASB.N,2014-03-31,12.5498,165810000,2080882338.0
ASB.N,2014-02-28,11.5978,165810000,1923031218.0
ASB.N,2014-01-31,11.3829,165810000,1887398649.0
ASB.N,2013-12-31,12.0256,165810000,1993964736.0000002
ASB.N,2013-11-29,11.9081,165810000,1974482060.9999998
ASB.N,2013-10-31,11.1794,165810000,1853656314.0
ASB.N,2013-09-30,10.65,165810000,1765876500.0
ASB.N,2013-08-30,10.9663,165810000,1818322203.0
ASB.N,2013-07-31,11.59,165810000,1921737900.0
ASB.N,2013-06-28,10.639,165810000,1764052590.0
ASB.N,2013-05-31,10.5432,165810000,1748167992.0
ASB.N,2013-04-30,9.7133,165810000,1610562273.0
ASB.N,2013-03-28,10.3395,165810000,1714392494.9999998
ASB.N,2013-02-28,9.7949,165810000,1624092369.0
ASB.N,2013-01-31,9.6594,165810000,1601625114.0
ASB.N,2012-12-31,8.881,165810000,1472558610.0
ASB.N,2012-11-30,8.6982,165810000,1442248542.0
ASB.N,2012-10-31,8.6714,165810000,1437804834.0
ASB.N,2012-09-28,8.8531,165810000,1467932511.0
ASB.N,2012-08-31,8.7185,165810000,1445614485.0
ASB.N,2012-07-31,8.3702,165810000,1387862862.0
ASB.N,2012-06-29,8.8394,165810000,1465660914.0
ASB.N,2012-05-31,8.4842,165810000,1406765202.0
ASB.N,2012-04-30,8.8977,165810000,1475327637.0
ASB.N,2012-03-30,9.3182,165810000,1545050741.9999998
ASB.N,2012-02-29,8.8376,165810000,1465362456.0
ASB.N,2012-01-31,8.2857,165810000,1373851917.0
ASB.N,2011-12-30,7.4279,165810000,1231620099.0
ASB.N,2011-11-30,6.9159,165810000,1146725379.0
ASB.N,2011-10-31,7.4079,165810000,1228303899.0
ASB.N,2011-09-30,6.1788,165810000,1024506828.0
ASB.N,2011-08-31,7.3083,165810000,1211789223.0
ASB.N,2011-07-29,9.0618,165810000,1502537058.0
ASB.N,2011-06-30,9.2278,165810000,1530061518.0
ASB.N,2011-05-31,9.3539,165810000,1550970159.0
ASB.N,2011-04-29,9.6858,165810000,1606002498.0
ASB.N,2011-03-31,9.8516,165810000,1633493796.0
ASB.N,2011-02-28,9.5995,165810000,1591693095.0000002
ASB.N,2011-01-31,9.2679,165810000,1536710498.9999998
ASB.N,2010-12-31,10.0435,165810000,1665312735.0
ASB.N,2010-11-30,8.4823,165810000,1406450163.0
ASB.N,2010-10-29,8.3799,165810000,1389471218.9999998
ASB.N,2010-09-30,8.7376,165810000,1448781456.0
ASB.N,2010-08-31,7.9824,165810000,1323561744.0
ASB.N,2010-07-30,8.9959,165810000,1491610179.0
ASB.N,2010-06-30,8.1155,165810000,1345631055.0000002
ASB.N,2010-05-28,8.89,165810000,1474050900.0
ASB.N,2010-04-30,9.598,165810000,1591444380.0000002
ASB.N,2010-03-31,9.1019,165810000,1509186039.0
ASB.N,2010-02-26,8.5396,165810000,1415951076.0
ASB.N,2010-01-29,8.4071,165810000,1393981251.0
ASB.N,2009-12-31,7.2769,165810000,1206582789.0
ASB.N,2009-11-30,7.495,165810000,1242745950.0
ASB.N,2009-10-30,8.4328,165810000,1398242568.0
ASB.N,2009-09-30,7.5178,165810000,1246526418.0
ASB.N,2009-08-31,6.8332,165810000,1133012892.0
ASB.N,2009-07-31,7.1054,165810000,1178146374.0
ASB.N,2009-06-30,8.1935,165810000,1358564235.0
ASB.N,2009-05-29,9.4586,165810000,1568330466.0
ASB.N,2009-04-30,10.1092,165810000,1676206452.0
ASB.N,2009-03-31,10.0961,165810000,1674034341.0
ASB.N,2009-02-27,9.4492,165810000,1566771852.0
ASB.N,2009-01-30,10.0121,165810000,1660106301.0
ASB.N,2008-12-31,13.39,165810000,2220195900.0
ASB.N,2008-11-28,13.9018,165810000,2305057458.0
ASB.N,2008-10-31,13.8989,165810000,2304576609.0
ASB.N,2008-09-30,12.5695,165810000,2084148795.0
ASB.N,2008-08-29,11.0259,165810000,1828204479.0
ASB.N,2008-07-31,10.3325,165810000,1713231825.0
ASB.N,2008-06-30,11.9422,165810000,1980136182.0
ASB.N,2008-05-30,16.9072,165810000,2803382832.0
ASB.N,2008-04-30,17.3059,165810000,2869491279.0
ASB.N,2008-03-31,16.302,165810000,2703034620.0
ASB.N,2008-02-29,15.2552,165810000,2529464712.0
ASB.N,2008-01-31,17.0509,165810000,2827209729.0
ASB.N,2007-12-31,16.3914,165810000,2717858034.0
ASB.N,2007-11-30,16.464,165810000,2729895840.0
ASB.N,2007-10-31,17.2664,165810000,2862941784.0
ASB.N,2007-09-28,17.7271,165810000,2939330451.0
ASB.N,2007-08-31,16.8776,165810000,2798474856.0
ASB.N,2007-07-31,17.0007,165810000,2818886066.9999995
ASB.N,2007-06-29,19.3431,165810000,3207279411.0
ASB.N,2007-05-31,19.5265,165810000,3237688965.0
ASB.N,2007-04-30,18.9737,165810000,3146029197.0
ASB.N,2007-03-30,19.6885,165810000,3264550185.0
ASB.N,2007-02-28,20.2628,165810000,3359774868.0
ASB.N,2007-01-31,19.8248,165810000,3287150088.0
ASB.N,2006-12-29,20.2664,165810000,3360371784.0
ASB.N,2006-11-30,19.3135,165810000,3202371435.0
ASB.N,2006-10-31,18.9104,165810000,3135533424.0
ASB.N,2006-09-29,18.7146,165810000,3103067826.0
ASB.N,2006-08-31,18.1618,165810000,3011408058.0
ASB.N,2006-07-31,17.8927,165810000,2966788587.0
ASB.N,2006-06-30,17.9897,165810000,2982872157.0
ASB.N,2006-05-31,18.8626,165810000,3127607706.0
ASB.N,2006-04-28,19.1314,165810000,3172177434.0
ASB.N,2006-03-31,19.2219,165810000,3187183239.0000005
ASB.N,2006-02-28,19.4991,165810000,3233145770.9999995
ASB.N,2006-01-31,18.99,165810000,3148731899.9999995
ASB.N,2005-12-30,18.2661,165810000,3028702041.0000005
ASB.N,2005-11-30,18.3951,165810000,3050091531.0
ASB.N,2005-10-31,17.3618,165810000,2878760058.0
ASB.N,2005-09-30,16.9557,165810000,2811424617.0
ASB.N,2005-08-31,18.1017,165810000,3001442877.0
ASB.N,2005-07-29,18.7976,165810000,3116830056.0
ASB.N,2005-06-30,18.5327,165810000,3072906986.9999995
ASB.N,2005-05-31,18.4444,165810000,3058265964.0000005
ASB.N,2005-04-29,16.9203,165810000,2805554943.0
ASB.N,2005-03-31,17.0899,165810000,2833676319.0
ASB.N,2005-02-28,17.5441,165810000,2908987221.0
ASB.N,2005-01-31,17.9397,165810000,2974581656.9999995
ASB.N,2004-12-31,18.0483,165810000,2992588623.0
ASB.N,2004-11-30,18.0483,165810000,2992588623.0
ASB.N,2004-10-29,18.7071,165810000,3101824251.0
ASB.N,2004-09-30,17.2942,165810000,2867551302.0
ASB.N,2004-08-31,16.879,165810000,2798706990.0
ASB.N,2004-07-30,16.1047,165810000,2670320307.0
ASB.N,2004-06-30,15.8479,165810000,2627740299.0
ASB.N,2004-05-28,15.6447,165810000,2594047707.0
ASB.N,2004-04-30,14.4842,165810000,2401625202.0
ASB.N,2004-03-31,15.8308,165810000,2624904948.0
ASB.N,2004-02-27,15.6895,165810000,2601475995.0
ASB.N,2004-01-30,15.336,165810000,2542862160.0
ASB.N,2003-12-31,15.0099,165810000,2488791519.0
ASB.N,2003-11-28,14.7644,165810000,2448085164.0
ASB.N,2003-10-31,14.4628,165810000,2398076868.0
ASB.N,2003-09-30,13.1783,165810000,2185093923.0
ASB.N,2003-08-29,13.2792,165810000,2201824152.0
ASB.N,2003-07-31,13.0705,165810000,2167219605.0
ASB.N,2003-06-30,12.6203,165810000,2092571943.0
ASB.N,2003-05-30,12.8926,165810000,2137722006.0
ASB.N,2003-04-30,12.0446,165810000,1997115126.0000002
ASB.N,2003-03-31,11.0366,165810000,1829978646.0
ASB.N,2003-02-28,11.7979,165810000,1956209799.0
ASB.N,2003-01-31,11.7979,165810000,1956209799.0
ASB.N,2002-12-31,11.4813,165810000,1903714352.9999998
ASB.N,2002-11-29,11.3426,165810000,1880716505.9999998
ASB.N,2002-10-31,11.3629,165810000,1884082449.0
ASB.N,2002-09-30,10.6343,165810000,1763273283.0
ASB.N,2002-08-30,11.6666,165810000,1934438946.0000002
ASB.N,2002-07-31,11.8643,165810000,1967219583.0
ASB.N,2002-06-28,12.5278,165810000,2077234517.9999998
ASB.N,2002-05-31,12.5743,165810000,2084944682.9999998
ASB.N,2002-04-30,12.3421,165810000,2046443601.0
ASB.N,2002-03-28,11.3908,165810000,1888708548.0
ASB.N,2002-02-28,10.9804,165810000,1820660124.0
ASB.N,2002-01-31,10.3754,165810000,1720345074.0000002
ASB.N,2001-12-31,10.4768,165810000,1737158208.0000002
ASB.N,2001-11-30,10.174,165810000,1686950940.0
ASB.N,2001-10-31,10.2185,165810000,1694329485.0
ASB.N,2001-09-28,9.9714,165810000,1653357833.9999998
ASB.N,2001-08-31,9.9773,165810000,1654336113.0
ASB.N,2001-07-31,10.501,165810000,1741170810.0
ASB.N,2001-06-29,10.4972,165810000,1740540732.0
ASB.N,2001-05-31,10.1063,165810000,1675725602.9999998
ASB.N,2001-04-30,10.188,165810000,1689272280.0
ASB.N,2001-03-30,9.6128,165810000,1593898368.0
ASB.N,2001-02-28,10.0638,165810000,1668678678.0
ASB.N,2001-01-31,9.8296,165810000,1629845975.9999998
ASB.N,2000-12-29,8.7067,165810000,1443657927.0
ASB.N,2000-11-30,7.1104,165810000,1178975424.0
ASB.N,2000-10-31,6.8954,165810000,1143326274.0
ASB.N,2000-09-29,7.4337,165810000,1232581797.0
ASB.N,2000-08-31,7.1109,165810000,1179058329.0
ASB.N,2000-07-31,6.4596,165810000,1071066276.0
ASB.N,2000-06-30,6.0984,165810000,1011175704.0
ASB.N,2000-05-31,7.1302,165810000,1182258462.0
ASB.N,2000-04-28,7.147,165810000,1185044070.0
ASB.N,2000-03-31,8.2638,165810000,1370220678.0
ASB.N,2000-02-29,6.9999,165810000,1160653419.0
ASB.N,2000-01-31,8.3662,165810000,1387199621.9999998
ASB.N,1999-12-31,9.3769,165810000,1554783788.9999998
ATLO.OQ,2025-07-03,18.58,8915600,165651847.99999997
ATLO.OQ,2025-06-30,17.81,8915600,158786836.0
ATLO.OQ,2025-05-30,17.4,8915600,155131440.0
ATLO.OQ,2025-04-30,17.1627,8915600,153015768.12
ATLO.OQ,2025-03-31,17.3209,8915600,154426216.04000002
ATLO.OQ,2025-02-28,18.5567,8915600,165444114.51999998
ATLO.OQ,2025-01-31,17.924,8915600,159803214.4
ATLO.OQ,2024-12-31,16.0661,8915600,143238921.16
ATLO.OQ,2024-11-29,16.6137,8915600,148121103.72
ATLO.OQ,2024-10-31,16.4228,8915600,146419115.67999998
ATLO.OQ,2024-09-30,17.6162,8915600,157058992.72
ATLO.OQ,2024-08-30,18.341,8915600,163521019.60000002
ATLO.OQ,2024-07-31,20.8136,8915600,185565732.16
ATLO.OQ,2024-06-28,19.536,8915600,174175161.60000002
ATLO.OQ,2024-05-31,19.5455,8915600,174259859.8
ATLO.OQ,2024-04-30,18.3537,8915600,163634247.72
ATLO.OQ,2024-03-28,18.9743,8915600,169167269.07999998
ATLO.OQ,2024-02-29,17.8366,8915600,159023990.96
ATLO.OQ,2024-01-31,19.8769,8915600,177214489.64
ATLO.OQ,2023-12-29,19.812,8915600,176635867.20000002
ATLO.OQ,2023-11-30,17.1567,8915600,152962274.52
ATLO.OQ,2023-10-31,15.7085,8915600,140050702.6
ATLO.OQ,2023-09-29,15.1602,8915600,135162279.12
ATLO.OQ,2023-08-31,16.4029,8915600,146241695.23999998
ATLO.OQ,2023-07-31,17.3392,8915600,154589371.52
ATLO.OQ,2023-06-30,16.0075,8915600,142716467.0
ATLO.OQ,2023-05-31,16.265,8915600,145012234.0
ATLO.OQ,2023-04-28,17.0995,8915600,152452302.2
ATLO.OQ,2023-03-31,18.2115,8915600,162366449.4
ATLO.OQ,2023-02-28,21.2059,8915600,189063322.04
ATLO.OQ,2023-01-31,21.092,8915600,188047835.2
ATLO.OQ,2022-12-30,20.4426,8915600,182258044.56
ATLO.OQ,2022-11-30,19.8279,8915600,176777625.24
ATLO.OQ,2022-10-31,19.1525,8915600,170756029.0
ATLO.OQ,2022-09-30,18.9729,8915600,169154787.23999998
ATLO.OQ,2022-08-31,18.6992,8915600,166714587.52
ATLO.OQ,2022-07-29,18.99,8915600,169307244.0
ATLO.OQ,2022-06-30,18.7449,8915600,167122030.44
ATLO.OQ,2022-05-31,19.252,8915600,171643131.2
ATLO.OQ,2022-04-29,19.776,8915600,176314905.6
ATLO.OQ,2022-03-31,20.7712,8915600,185187710.72
ATLO.OQ,2022-02-28,20.0192,8915600,178483179.52
ATLO.OQ,2022-01-31,20.3284,8915600,181239883.04
ATLO.OQ,2021-12-31,20.2457,8915600,180502562.92
ATLO.OQ,2021-11-30,20.254,8915600,180576562.4
ATLO.OQ,2021-10-29,20.4359,8915600,182198310.04
ATLO.OQ,2021-09-30,18.9633,8915600,169069197.48
ATLO.OQ,2021-08-31,19.1515,8915600,170747113.39999998
ATLO.OQ,2021-07-30,19.2987,8915600,172059489.72
ATLO.OQ,2021-06-30,19.8328,8915600,176821311.67999998
ATLO.OQ,2021-05-28,20.472,8915600,182520163.20000002
ATLO.OQ,2021-04-30,20.4558,8915600,182375730.48
ATLO.OQ,2021-03-31,20.4883,8915600,182665487.48
ATLO.OQ,2021-02-26,18.3097,8915600,163241961.32
ATLO.OQ,2021-01-29,18.0294,8915600,160742918.64
ATLO.OQ,2020-12-31,19.0275,8915600,169641579.0
ATLO.OQ,2020-11-30,17.0392,8915600,151914691.52
ATLO.OQ,2020-10-30,15.2885,8915600,136306150.6
ATLO.OQ,2020-09-30,13.2038,8915600,117719799.28
ATLO.OQ,2020-08-31,15.5959,8915600,139046806.04
ATLO.OQ,2020-07-31,14.4624,8915600,128940973.44000001
ATLO.OQ,2020-06-30,15.2329,8915600,135810443.24
ATLO.OQ,2020-05-29,15.5107,8915600,138287196.92
ATLO.OQ,2020-04-30,16.3595,8915600,145854758.20000002
ATLO.OQ,2020-03-31,15.5968,8915600,139054830.08
ATLO.OQ,2020-02-28,19.7306,8915600,175910137.35999998
ATLO.OQ,2020-01-31,20.3484,8915600,181418195.04000002
ATLO.OQ,2019-12-31,21.2115,8915600,189113249.4
ATLO.OQ,2019-11-29,21.3097,8915600,189988761.32
ATLO.OQ,2019-10-31,20.9393,8915600,186686423.07999998
ATLO.OQ,2019-09-30,21.4415,8915600,191163837.4
ATLO.OQ,2019-08-30,19.8377,8915600,176864998.12
ATLO.OQ,2019-07-31,20.4672,8915600,182477368.32
ATLO.OQ,2019-06-28,20.1329,8915600,179496883.23999998
ATLO.OQ,2019-05-31,19.5385,8915600,174197450.6
ATLO.OQ,2019-04-30,20.9872,8915600,187113480.32000002
ATLO.OQ,2019-03-29,20.1916,8915600,180020228.96
ATLO.OQ,2019-02-28,20.501,8915600,182778715.60000002
ATLO.OQ,2019-01-31,18.5194,8915600,165111562.64000002
ATLO.OQ,2018-12-31,18.5559,8915600,165436982.04000002
ATLO.OQ,2018-11-30,20.0451,8915600,178714093.56
ATLO.OQ,2018-10-31,20.067,8915600,178909345.2
ATLO.OQ,2018-09-28,19.7267,8915600,175875366.52
ATLO.OQ,2018-08-31,21.8985,8915600,195238266.6
ATLO.OQ,2018-07-31,22.7672,8915600,202983248.32
ATLO.OQ,2018-06-29,22.1707,8915600,197665092.92
ATLO.OQ,2018-05-31,21.7395,8915600,193820686.2
ATLO.OQ,2018-04-30,19.871,8915600,177161887.6
ATLO.OQ,2018-03-29,19.6002,8915600,174747543.12
ATLO.OQ,2018-02-28,18.9231,8915600,168710790.36
ATLO.OQ,2018-01-31,20.0991,8915600,179195535.96
ATLO.OQ,2017-12-29,19.696,8915600,175601657.60000002
ATLO.OQ,2017-11-30,21.2518,8915600,189472548.07999998
ATLO.OQ,2017-10-31,21.075,8915600,187896270.0
ATLO.OQ,2017-09-29,20.9557,8915600,186832638.92000002
ATLO.OQ,2017-08-31,19.0251,8915600,169620181.55999997
ATLO.OQ,2017-07-31,20.7802,8915600,185267951.12
ATLO.OQ,2017-06-30,21.325,8915600,190125170.0
ATLO.OQ,2017-05-31,20.663,8915600,184223042.8
ATLO.OQ,2017-04-28,21.5341,8915600,191989421.95999998
ATLO.OQ,2017-03-31,21.1767,8915600,188802986.52
ATLO.OQ,2017-02-28,22.2839,8915600,198674338.84
ATLO.OQ,2017-01-31,22.3531,8915600,199291298.36
ATLO.OQ,2016-12-30,22.6898,8915600,202293180.88000003
ATLO.OQ,2016-11-30,20.6615,8915600,184209669.4
ATLO.OQ,2016-10-31,18.6332,8915600,166126157.92
ATLO.OQ,2016-09-30,18.8722,8915600,168256986.32
ATLO.OQ,2016-08-31,18.572,8915600,165580523.2
ATLO.OQ,2016-07-29,18.5242,8915600,165154357.52
ATLO.OQ,2016-06-30,18.1599,8915600,161906404.44
ATLO.OQ,2016-05-31,17.0359,8915600,151885270.04000002
ATLO.OQ,2016-04-29,17.4625,8915600,155688665.0
ATLO.OQ,2016-03-31,16.6293,8915600,148260187.08
ATLO.OQ,2016-02-29,15.7226,8915600,140176412.56
ATLO.OQ,2016-01-29,16.777,8915600,149577021.20000002
ATLO.OQ,2015-12-31,16.1771,8915600,144228552.76
ATLO.OQ,2015-11-30,16.8764,8915600,150463231.84
ATLO.OQ,2015-10-30,16.6499,8915600,148443848.44
ATLO.OQ,2015-09-30,15.1542,8915600,135108785.51999998
ATLO.OQ,2015-08-31,15.6433,8915600,139469405.48
ATLO.OQ,2015-07-31,16.02,8915600,142827912.0
ATLO.OQ,2015-06-30,16.4519,8915600,146678559.64
ATLO.OQ,2015-05-29,15.6064,8915600,139140419.84
ATLO.OQ,2015-04-30,16.3471,8915600,145744204.76000002
ATLO.OQ,2015-03-31,16.1611,8915600,144085903.16
ATLO.OQ,2015-02-27,16.0375,8915600,142983935.0
ATLO.OQ,2015-01-30,15.6278,8915600,139331213.68
ATLO.OQ,2014-12-31,16.7445,8915600,149287264.2
ATLO.OQ,2014-11-28,15.2404,8915600,135877310.23999998
ATLO.OQ,2014-10-31,16.0086,8915600,142726274.16000003
ATLO.OQ,2014-09-30,14.32,8915600,127671392.0
ATLO.OQ,2014-08-29,14.7685,8915600,131670038.6
ATLO.OQ,2014-07-31,14.3456,8915600,127899631.36
ATLO.OQ,2014-06-30,14.7088,8915600,131137777.28
ATLO.OQ,2014-05-30,14.4291,8915600,128644083.96
ATLO.OQ,2014-04-30,13.8761,8915600,123713757.16
ATLO.OQ,2014-03-31,13.8958,8915600,123889394.47999999
ATLO.OQ,2014-02-28,14.0471,8915600,125238324.76
ATLO.OQ,2014-01-31,13.404,8915600,119504702.4
ATLO.OQ,2013-12-31,14.0141,8915600,124944109.96
ATLO.OQ,2013-11-29,14.3334,8915600,127790861.03999999
ATLO.OQ,2013-10-31,14.1018,8915600,125726008.08000001
ATLO.OQ,2013-09-30,13.927,8915600,124167561.2
ATLO.OQ,2013-08-30,12.5474,8915600,111867599.44
ATLO.OQ,2013-07-31,14.2191,8915600,126771807.96
ATLO.OQ,2013-06-28,14.047,8915600,125237433.2
ATLO.OQ,2013-05-31,12.6707,8915600,112966892.92
ATLO.OQ,2013-04-30,12.1275,8915600,108123939.0
ATLO.OQ,2013-03-28,12.7713,8915600,113863802.28
ATLO.OQ,2013-02-28,12.6734,8915600,112990965.04
ATLO.OQ,2013-01-31,13.3958,8915600,119431594.47999999
ATLO.OQ,2012-12-31,13.3163,8915600,118722804.28
ATLO.OQ,2012-11-30,12.0211,8915600,107175319.16000001
ATLO.OQ,2012-10-31,12.0272,8915600,107229704.32000001
ATLO.OQ,2012-09-28,12.5764,8915600,112126151.84
ATLO.OQ,2012-08-31,12.7031,8915600,113255758.36
ATLO.OQ,2012-07-31,13.0591,8915600,116429711.96000001
ATLO.OQ,2012-06-29,13.7803,8915600,122859642.68
ATLO.OQ,2012-05-31,12.1739,8915600,108537622.84
ATLO.OQ,2012-04-30,13.2348,8915600,117996182.88
ATLO.OQ,2012-03-30,14.1733,8915600,126363473.47999999
ATLO.OQ,2012-02-29,12.8929,8915600,114947939.24
ATLO.OQ,2012-01-31,11.7912,8915600,105125622.72
ATLO.OQ,2011-12-30,11.5384,8915600,102871759.03999999
ATLO.OQ,2011-11-30,9.5799,8915600,85410556.44
ATLO.OQ,2011-10-31,10.8994,8915600,97174690.64
ATLO.OQ,2011-09-30,9.1853,8915600,81892460.67999999
ATLO.OQ,2011-08-31,9.8317,8915600,87655504.52
ATLO.OQ,2011-07-29,10.2196,8915600,91113865.76
ATLO.OQ,2011-06-30,10.5945,8915600,94456324.2
ATLO.OQ,2011-05-31,10.0987,8915600,90035969.72
ATLO.OQ,2011-04-29,10.7696,8915600,96017445.76
ATLO.OQ,2011-03-31,11.0637,8915600,98639523.72000001
ATLO.OQ,2011-02-28,10.9015,8915600,97193413.4
ATLO.OQ,2011-01-31,10.4555,8915600,93217055.80000001
ATLO.OQ,2010-12-31,12.4756,8915600,111227459.36
ATLO.OQ,2010-11-30,11.2493,8915600,100294259.08
ATLO.OQ,2010-10-29,11.1745,8915600,99627372.2
ATLO.OQ,2010-09-30,11.4148,8915600,101769790.88
ATLO.OQ,2010-08-31,9.7833,8915600,87223989.48
ATLO.OQ,2010-07-30,11.0771,8915600,98758992.75999999
ATLO.OQ,2010-06-30,11.122,8915600,99159303.2
