instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered
OZK.OQ,2019-12-31,0.096460747,0.117860747,0.101730781,47.50780187,44.89749508,53.02845144,43.43621081,47.56205674,40.65015574,53.10903842,41.07493863,43.43621081,41.07493863,23555.728,706.215,0.947787545,15.57,11.01824455,1.873990627,30.94068067,2.301552483,15.81890526,84.18109474,10.0671243,0.029980606,0.187915176,1.658732085
OZK.OQ,2020-12-31,-0.059172137,-0.054772137,-0.033194073,50.92758389,46.65618759,56.58814054,46.36064083,47.50780187,44.89749508,53.02845144,43.43621081,46.36064083,43.43621081,27162.596,1103.463,0.946753731,15.84,9.415250659,1.87829572,24.61663433,2.707232108,28.70180449,71.29819551,10.20959616,0.040624357,0.402560041,1.441003908
OZK.OQ,2021-12-31,0.212889611,0.213289611,0.177443261,48.63593663,50.70170433,67.9143715,52.60846128,50.92758389,46.65618759,56.58814054,46.36064083,52.60846128,46.36064083,26530.43,1223.487,1.297877752,17.95,1.629188252,1.650445122,24.42720629,2.141677678,18.18648285,81.81351715,10.18604766,0.046116365,0.222291908,1.413061761
OZK.OQ,2022-12-31,-0.112330312,-0.098130312,-0.073509039,46.240261,50.75596563,60.52527889,49.99247709,48.63593663,50.70170433,67.9143715,52.60846128,49.99247709,52.60846128,27656.568,1093.704,1.078956653,14.97,8.995401973,1.36167616,23.09512,4.567380823,14.54896964,80.11736638,10.22761852,0.039545905,0.181595705,1.194813355
OZK.OQ,2023-12-31,-0.024782821,0.024717179,0.02737744,45.11702065,48.89937103,64.47533393,50.7655294,46.240261,50.75596563,60.52527889,49.99247709,50.7655294,49.99247709,34237.457,1294.483,1.174619512,14.1,7.516035979,1.369784921,23.09512,5.064186348,27.09661645,68.06753483,10.44107556,0.03780897,0.398084293,1.048722472
BKU.N,2016-12-31,0.371925634,0.373925634,0.331940307,21.15270351,57.45239879,47.92662116,45.74997342,19.9220048,38.84986348,34.85906863,32.05494157,45.74997342,32.05494157,27880.151,5642.157,1.623389464,12.45,7.131183567,1.01460311,31.88739,1.751503616,11.59829474,88.40170526,10.23567028,0.202371824,0.131199898,0.931372262
BKU.N,2017-12-31,0.262959381,0.270959381,0.2457587,22.15799615,62.68986555,67.49942805,55.39396741,21.15270351,57.45239879,47.92662116,45.74997342,55.39396741,45.74997342,30346.986,5173.83,1.437795423,12.45,7.455255845,1.115972283,32.4312293,1.989833347,9.786127681,90.21387232,10.32045248,0.170489089,0.108476972,1.039761356
BKU.N,2018-12-31,-0.374484771,-0.356384771,-0.305352705,25.55841295,57.14501966,57.68154564,49.68118701,22.15799615,62.68986555,67.49942805,55.39396741,49.68118701,55.39396741,32164.326,5373.749,1.015205977,13.08,8.427562717,1.038411832,28.26105,3.352526777,13.41411983,86.58588017,10.37861323,0.167071712,0.154922717,0.934546409
BKU.N,2019-12-31,0.052255789,0.073655789,0.065247152,24.56383212,51.80921536,65.83147618,50.01291846,25.55841295,57.14501966,57.68154564,49.68118701,50.01291846,49.68118701,32871.293,5009.839,1.166771547,12.79,7.558900112,1.148110139,20.99961,2.381670557,15.33289666,84.66710334,10.400355,0.152407725,0.181096271,1.004412147
BKU.N,2020-12-31,-0.198575052,-0.194175052,-0.100060119,25.55404648,52.36474624,64.755372,50.2289082,24.56383212,51.80921536,65.83147618,50.01291846,50.2289082,50.01291846,35010.493,4025.494,1.08510715,14.66,6.160049038,1.372298406,21.00652,2.432441382,44.10471046,55.89528954,10.4634031,0.114979643,0.789059522,0.845372816
BKU.N,2021-12-31,0.259638211,0.260038211,0.2120285,23.52029672,59.91277317,60.22065699,52.27286509,25.55404648,52.36474624,64.755372,50.2289082,52.27286509,50.2289082,35815.396,2825.416,1.192906976,14.29,1.605742438,1.28958549,20.93924,1.975880252,19.64256147,80.35743853,10.48613314,0.078888308,0.244439866,1.080728254
BKU.N,2022-12-31,-0.013708014,0.000491986,0.008262634,39.15047945,58.23033709,69.97686176,55.32377097,23.52029672,59.91277317,60.22065699,52.27286509,55.32377097,52.27286509,37026.712,6330.923,1.055289725,12.68,8.292435494,1.172953852,21.24215,4.677428712,21.37939318,78.62060682,10.51939488,0.170982587,0.271931165,0.966056332
BKU.N,2023-12-31,-0.042115258,0.007384742,0.017153468,35.05488485,52.33024574,67.78089984,51.45702423,39.15047945,58.23033709,69.97686176,55.32377097,51.45702423,55.32377097,35761.607,5823.973,0.935599011,13.38,7.680362577,1.388620742,21.84145,5.146740518,29.74512594,70.25487406,10.48463017,0.162855461,0.423388787,1.04335831
HWC.OQ,2016-12-31,0.38612244,0.38812244,0.247666247,21.15270351,19.51383716,47.44027304,26.75736153,18.2821119,22.0309647,44.64052288,26.99794673,26.75736153,26.99794673,23975.302,1661.686,1.334866981,13.21,5.282384453,0.869266321,23.11216,2.374597532,37.97502264,62.02497736,10.0847795,0.069308241,0.612253712,0.591036625
HWC.OQ,2017-12-31,0.263629752,0.271629752,0.186770103,22.15799615,31.61565146,52.14939373,34.45514487,21.15270351,19.51383716,47.44027304,26.75736153,34.45514487,26.75736153,27336.086,2009.403,1.461862931,11.9,5.466784971,0.912562609,23.11216,2.382316467,33.49996723,66.50003277,10.21596294,0.073507341,0.503758657,0.657783777
HWC.OQ,2018-12-31,-0.369764236,-0.351664236,-0.20918652,57.52059938,47.44618911,54.81857573,46.49523475,22.15799615,31.61565146,52.14939373,34.45514487,46.49523475,34.45514487,28235.907,1814.121,0.963064754,11.99,7.430782642,1.189126679,23.76586,2.986799039,38.05150624,61.94849376,10.24834974,0.064248724,0.614244253,0.809886248
HWC.OQ,2019-12-31,0.079037574,0.100437574,0.065549384,57.35760421,45.47800188,53.84212784,45.43543722,57.52059938,47.44618911,54.81857573,46.49523475,45.43543722,46.49523475,30600.757,2948.334,1.10741264,11.9,6.714253473,1.416170564,22.56295,1.820154355,40.40658372,59.59341628,10.32878003,0.096348401,0.678037714,0.928604526
HWC.OQ,2020-12-31,-0.25017436,-0.24577436,-0.096389582,56.05603001,42.46077458,58.35973538,45.65598635,57.35760421,45.47800188,53.84212784,45.43543722,45.65598635,45.43543722,33638.602,2045.835,0.857942748,13.22,5.042934389,1.605911165,20.12968,1.181907287,58.53307705,41.46692295,10.42342956,0.060818074,1.411560658,0.75486395
HWC.OQ,2021-12-31,0.327668839,0.328068839,0.271310312,52.66927329,40.60001398,35.98309278,36.68356301,56.05603001,42.46077458,58.35973538,45.65598635,36.68356301,45.65598635,36531.205,1909.281,1.182225841,12.84,1.491174158,1.601313257,18.38576,1.380796599,17.91622585,82.08377415,10.50592211,0.052264386,0.218267569,1.35919056
HWC.OQ,2022-12-31,0.022820318,0.037020318,0.037465983,50.29852851,41.31731443,41.28776171,38.95045508,52.66927329,40.60001398,35.98309278,36.68356301,38.95045508,36.68356301,35183.825,2113.348,1.244136347,12.97,9.305813162,1.371478383,17.54897,4.816348653,16.56151233,83.43848767,10.46834174,0.060065897,0.198487686,1.178595216
HWC.OQ,2023-12-31,0.002368645,0.051868645,0.049655167,46.38328594,38.02714733,43.35416577,37.95162812,50.29852851,41.31731443,41.28776171,38.95045508,37.95162812,38.95045508,35578.573,1391.146,1.103017212,13.93,8.042068989,1.400178025,17.54897,4.900306865,19.30620761,80.69379239,10.47949885,0.039100669,0.239252699,1.169479177
BANC.N,2017-12-31,0.2714412,0.2794412,0.194005714,22.15799615,24.86655784,13.40768703,17.16058002,21.15270351,25.09794342,7.433162685,15.1245185,17.16058002,15.1245185,10327.852,1875.707,1.405626313,14.56,6.881219201,0.982098994,31.375235,3.621027403,14.15888639,68.16723594,9.242599602,0.181616371,0.20770809,0.859575762
BANC.N,2018-12-31,-0.368283808,-0.350183808,-0.240534928,21.58687943,26.90616123,71.25582945,38.99755457,22.15799615,24.86655784,13.40768703,17.16058002,38.99755457,17.16058002,10630.067,1696.763,0.943640874,13.71,9.576469558,1.226682951,28.26105,4.875486551,12.96251198,69.98288329,9.271441774,0.15961922,0.185224034,1.082802554
BANC.N,2019-12-31,0.027175196,0.048575196,0.036874582,20.28455285,22.08563256,66.62527857,34.93957403,21.58687943,26.90616123,71.25582945,38.99755457,34.93957403,38.99755457,7828.41,1374.622,1.2186828,15.9,9.23060114,1.417062158,20.99961,3.631497038,16.01040103,66.45647384,8.965514703,0.175594022,0.240915596,1.190484143
BANC.N,2020-12-31,-0.05643576,-0.05203576,-0.025792606,59.6320703,26.03722398,53.40078526,37.9013895,20.28455285,22.08563256,66.62527857,34.93957403,37.9013895,34.93957403,7877.334,801.625,1.037583975,15.9,9.151999085,1.854563481,21.00652,2.793478037,20.53231301,58.27415807,8.971744801,0.10176349,0.352339934,1.450775543
BANC.N,2021-12-31,0.128314177,0.128714177,0.093317062,60.77547065,37.22857482,74.91793295,51.69597128,59.6320703,26.03722398,53.40078526,37.9013895,51.69597128,37.9013895,9393.743,780.032,1.267087044,14.98,2.588304856,1.617301077,20.93924,3.277547515,25.91489044,67.28229768,9.147799108,0.083037401,0.38516655,1.239771357
BANC.N,2022-12-31,-0.111157428,-0.096957428,-0.066128398,61.9919856,34.14939707,73.03272768,49.75201133,60.77547065,37.22857482,74.91793295,51.69597128,49.75201133,51.69597128,9197.016,1002.376,0.979783779,14.21,8.450735791,1.239085087,21.24215,4.672445064,23.0486046,76.9513954,9.126634363,0.108989263,0.299521594,1.002579762
BANC.N,2023-12-31,-0.104077123,-0.054577123,-0.016000068,59.08980188,59.93591641,74.82969626,62.95244192,61.9919856,34.14939707,73.03272768,49.75201133,62.95244192,49.75201133,38534.064,3847.921,0.780552288,16.43,6.844454732,1.170415274,15.37586305,5.096179393,39.48396114,60.51603886,10.55929791,0.099857648,0.652454488,0.754068457
FULT.OQ,2016-12-31,0.260844727,0.262844727,0.214460678,21.15270351,35.90554096,66.79607509,41.85573535,18.2821119,32.148766,69.23815359,40.87152323,41.85573535,40.87152323,18944.247,1470.72,1.516188149,13.2,6.922749728,1.040357849,25.03272,2.702458499,19.94518314,80.05481686,9.849255576,0.077634123,0.249144073,0.87662489
FULT.OQ,2017-12-31,0.134163437,0.142163437,0.121059133,22.15799615,44.05406365,65.13498055,45.29940857,21.15270351,35.90554096,66.79607509,41.85573535,45.29940857,41.85573535,20036.905,1655.87,1.384032318,13.0,7.353114159,1.172262879,24.99097,2.661790725,17.27063706,82.72936294,9.905331102,0.082641007,0.208760668,1.013551506
FULT.OQ,2018-12-31,-0.226772433,-0.208672433,-0.158887348,21.58687943,37.81899583,53.44326005,37.99779555,22.15799615,44.05406365,65.13498055,45.29940857,37.99779555,45.29940857,20682.152,1747.056,1.156288854,12.8,7.911036107,1.026571317,23.99202,3.360443903,21.25619374,78.74380626,9.937026385,0.084471674,0.269941152,0.851801414
FULT.OQ,2019-12-31,0.027617391,0.049017391,0.042042253,20.28455285,44.06941283,37.10601719,35.21659495,21.58687943,37.81899583,53.44326005,37.99779555,35.21659495,37.99779555,21886.04,1765.01,1.208144712,11.8,6.553977268,1.02117417,22.38858,2.186995174,21.76750369,78.23249631,9.99360427,0.080645471,0.2782412,0.839818031
FULT.OQ,2020-12-31,-0.248748082,-0.244348082,-0.121020231,20.85479836,36.00543242,44.06825732,33.99063554,20.28455285,44.06941283,37.10601719,35.21659495,33.99063554,35.21659495,25906.733,1926.329,0.845252186,14.4,3.968839908,0.830601486,20.08966,1.868250163,47.56599782,52.43400218,10.16225818,0.074356307,0.907159397,0.48153207
FULT.OQ,2021-12-31,0.242758946,0.243158946,0.164855719,23.38288696,55.05048202,39.94162479,42.54093008,20.85479836,36.00543242,44.06825732,33.99063554,42.54093008,33.99063554,25796.398,1038.109,1.079301833,14.1,1.796537782,0.8447721,14.26163,1.853437068,28.99624625,65.90253363,10.15799015,0.040242401,0.439986821,0.613381557
FULT.OQ,2022-12-31,0.084594336,0.098794336,0.077876946,47.87003983,52.34937758,42.04261299,44.3444025,23.38288696,55.05048202,39.94162479,42.54093008,44.3444025,42.54093008,26931.702,2871.207,1.181755757,13.6,6.794906402,0.828655694,14.26163,5.027829507,29.00154297,66.17284342,10.20105938,0.106610678,0.43826956,0.602323498
FULT.OQ,2023-12-31,0.003796958,0.053296958,0.046536715,50.68429578,58.69105105,65.81569735,56.90642114,47.87003983,52.34937758,42.04261299,44.3444025,56.90642114,44.3444025,27571.915,2487.526,1.050213136,14.0,5.996857883,0.832128897,14.26163,5.111119106,42.94179703,52.00822594,10.22455296,0.090219559,0.825673175,0.48721809
CBSH.OQ,2016-12-31,0.19622554,0.19822554,0.149713726,30.73447629,49.04051306,10.51353097,29.48874091,26.1134372,49.52661419,11.00556061,29.6549133,29.48874091,29.6549133,25641.424,1825.954,2.499261592,13.32,5.166022594,0.730360492,31.86374,1.370220189,23.30590549,74.42928304,10.15196445,0.0712111,0.313128174,0.601935294
CBSH.OQ,2017-12-31,0.159094921,0.167094921,0.132734094,31.81773704,48.3433345,17.16628552,31.54915939,30.73447629,49.04051306,10.51353097,29.48874091,31.54915939,29.48874091,24833.415,1508.896,2.319021233,14.35,5.456801239,0.788015425,31.64375,1.753746496,20.08086204,77.99567361,10.1199454,0.060760713,0.25746123,0.670086362
CBSH.OQ,2018-12-31,-0.207747393,-0.189647393,-0.144274252,29.86282066,40.79493097,17.16367899,27.60494573,31.81773704,48.3433345,17.16628552,31.54915939,27.60494573,31.54915939,25463.842,1965.091,2.252200325,15.82,6.288771989,0.741054675,30.95996,2.301222281,20.5990211,77.80067462,10.14501476,0.077171819,0.264766613,0.626528427
CBSH.OQ,2019-12-31,0.040582925,0.061982925,0.049743761,32.48947929,38.15179891,16.27022929,26.53808421,29.86282066,40.79493097,17.16367899,27.60494573,26.53808421,27.60494573,26065.789,1853.19,2.552953443,15.48,5.30523463,0.773121659,30.39641,1.661026634,22.1932432,76.1143887,10.16837897,0.071096639,0.2915775,0.642688958
CBSH.OQ,2020-12-31,-0.068763752,-0.064363752,-0.050166662,33.89991115,47.59557136,33.4504536,37.79543135,32.48947929,38.15179891,16.27022929,26.53808421,37.79543135,26.53808421,32922.974,2099.185,2.270040949,14.82,5.398074649,0.966695858,27.24381,0.512251494,20.85026333,79.14973667,10.40192599,0.063760491,0.263428082,0.811217685
CBSH.OQ,2021-12-31,0.128952696,0.129352696,0.102429951,31.61132708,44.69416846,27.97123715,34.27975439,33.89991115,47.59557136,33.4504536,37.79543135,34.27975439,37.79543135,36689.088,3035.527,2.433482935,15.12,1.343279454,0.910856532,20.51088,0.725796619,21.78508122,78.21491878,10.51023466,0.082736507,0.278528464,0.745748045
CBSH.OQ,2022-12-31,-0.038505509,-0.024305509,-0.010901111,29.64458076,47.5852399,19.16490889,32.49384074,31.61132708,44.69416846,27.97123715,34.27975439,32.49384074,34.27975439,31875.931,2851.406,3.631501552,14.89,6.752071119,0.779362957,20.51088,4.377448246,22.68031618,77.31968382,10.36960649,0.089453262,0.293331724,0.632001245
CBSH.OQ,2023-12-31,-0.021629583,0.027870417,0.029839835,26.32386064,45.68936809,42.34841856,39.67668171,29.64458076,47.5852399,19.16490889,32.49384074,39.67668171,32.49384074,31701.061,2910.219,2.366583113,16.03,5.943130911,0.805577764,20.51088,4.293237469,31.47971729,68.52028271,10.36410543,0.091801943,0.459421883,0.590084546
TCBI.OQ,2016-12-31,0.435192294,0.437192294,0.354095166,21.15270351,27.20789586,25.01848692,22.50177164,18.2821119,9.603241023,3.723447712,6.103648724,22.50177164,6.103648724,21697.134,2504.025,2.087103058,12.48,8.735055943,1.382504579,35.76156,3.799451622,15.09156761,80.15048724,9.984935457,0.1154081,0.188290404,1.233327657
TCBI.OQ,2017-12-31,0.273369721,0.281369721,0.247342803,22.15799615,35.42944712,36.603752,30.75035649,21.15270351,27.20789586,25.01848692,22.50177164,30.75035649,22.50177164,25075.645,3559.852,2.149972296,11.5,9.894977401,1.648884491,35.68784,3.438914872,9.791660169,87.13703742,10.12965234,0.141964524,0.112370818,1.537753936
TCBI.OQ,2018-12-31,-0.441595373,-0.423495373,-0.335021931,21.58687943,34.83662623,56.63224517,37.66657487,22.15799615,35.42944712,36.603752,30.75035649,37.66657487,30.75035649,28257.767,4936.347,1.091201847,11.31,11.65736096,1.726430582,35.54534,3.706331565,17.03326901,80.06959134,10.24912364,0.174689918,0.21273081,1.518255148
TCBI.OQ,2019-12-31,-0.004919902,0.016480098,0.015839047,20.28455285,38.47005753,41.10474371,33.87885627,21.58687943,34.83662623,56.63224517,37.66657487,33.87885627,37.66657487,32548.069,2937.301,1.077830092,11.37,10.87405867,1.884660198,35.47562,2.632193563,15.58570001,80.04783199,10.39047332,0.090245016,0.194704836,1.674312786
TCBI.OQ,2020-12-31,-0.253677919,-0.249277919,-0.165181806,18.99807322,40.58122955,58.9217759,41.34012918,20.28455285,38.47005753,41.10474371,33.87885627,41.34012918,33.87885627,37726.096,3507.647,1.103544499,12.09,9.756310009,2.041913211,34.09342,1.894882161,25.9817055,67.56576668,10.53810734,0.092976676,0.384539491,1.629051554
TCBI.OQ,2021-12-31,0.239300667,0.239700667,0.176193449,17.43215031,43.47394488,49.37241313,39.33714539,18.99807322,40.58122955,58.9217759,41.34012918,39.33714539,41.34012918,34731.738,3131.829,1.048167271,15.32,2.255597538,1.826995145,27.90442,3.587623724,21.82145282,71.15094551,10.45540919,0.090171963,0.30669238,1.496173708
TCBI.OQ,2022-12-31,0.004181839,0.018381839,0.020437775,17.26625006,47.71936329,59.54655493,45.3031943,17.43215031,43.47394488,49.37241313,39.33714539,45.3031943,39.33714539,28414.642,2135.461,1.067794537,17.7,8.409114415,1.313859734,24.88234,4.461070872,22.31476755,70.50426276,10.25465985,0.075153542,0.316502388,1.061491089
TCBI.OQ,2023-12-31,-0.116755001,-0.067255001,-0.039296388,20.22395825,49.87368316,61.16582137,47.64798105,17.26625006,47.71936329,59.54655493,45.3031943,47.64798105,45.3031943,28356.266,2360.697,1.053065442,17.07,7.352434991,1.235804323,22.99383,5.070856295,21.53867566,70.93445075,10.25260331,0.083251335,0.30364196,1.001605805
UBSI.OQ,2016-12-31,0.260494542,0.262494542,0.218315378,21.15270351,18.39422486,34.37002275,21.49674372,18.2821119,19.34444463,48.40482026,27.02057983,21.49674372,27.02057983,14508.892,1381.577,1.676441385,14.9,6.678821394,0.994437159,32.00007,1.773296669,17.64089018,82.35910982,9.582516982,0.095222778,0.214194765,0.868009576
UBSI.OQ,2017-12-31,0.206803409,0.214803409,0.188558626,22.15799615,23.55578346,48.72454816,29.22450593,21.15270351,18.39422486,34.37002275,21.49674372,29.22450593,21.49674372,19058.959,1841.564,1.126409111,14.2,6.9458836,1.045262182,32.20321,1.97260789,13.02924777,86.97075223,9.855292559,0.096624585,0.149811833,0.948886087
UBSI.OQ,2018-12-31,-0.259292824,-0.241192824,-0.215651993,21.58687943,15.41422575,59.66355763,29.12433672,22.15799615,23.55578346,48.72454816,29.22450593,29.12433672,29.22450593,19250.498,1850.43,0.978982721,14.4,9.277513794,1.165763444,33.35181,2.568027324,9.887732843,90.11226716,9.86529221,0.096123747,0.109726824,1.08631985
UBSI.OQ,2019-12-31,0.081760493,0.103160493,0.095317264,20.28455285,14.81578068,59.27305529,28.68692712,21.58687943,15.41422575,59.66355763,29.12433672,28.68692712,29.12433672,19662.324,2212.683,1.16714026,14.7,8.247913248,1.209610599,33.35181,1.929419735,8.685624882,91.31437512,9.886459596,0.112534154,0.095117826,1.137499597
UBSI.OQ,2020-12-31,-0.126451596,-0.122051596,-0.104240133,18.99807322,15.88152755,61.86147186,30.14736753,20.28455285,14.81578068,59.27305529,28.68692712,30.14736753,28.68692712,26184.247,1557.734,0.973959454,15.6,8.056533676,1.359859453,32.20321,1.734569696,13.31086919,86.68913081,10.17291325,0.059491266,0.153547152,1.231645144
UBSI.OQ,2021-12-31,0.227212619,0.227612619,0.210739312,19.0205481,29.61442572,54.52486712,34.5464366,18.99807322,15.88152755,61.86147186,30.14736753,34.5464366,30.14736753,29328.902,946.238,1.048679671,15.4,1.54152864,1.270023352,21.68417,1.847021732,7.916258069,92.08374193,10.28632873,0.032262988,0.085968032,1.189910734
UBSI.OQ,2022-12-31,-0.021752965,-0.007552965,-0.004099185,19.31996254,26.74027515,47.64777494,30.90974038,19.0205481,29.61442572,54.52486712,34.5464366,30.90974038,34.5464366,29489.38,2358.354,1.208059529,14.4,8.562050488,1.099945557,20.54972,4.360470096,8.184889039,91.81511096,10.29178548,0.079972994,0.089145337,1.027193336
UBSI.OQ,2023-12-31,0.017405919,0.066905919,0.063296976,16.18572488,24.7405265,58.4891563,33.6491254,19.31996254,26.74027515,47.64777494,30.90974038,33.6491254,30.90974038,29926.482,1985.198,1.062058776,15.4,7.264767228,1.07046047,20.21005,4.323255318,11.13503955,88.86496045,10.30649905,0.066335829,0.125302926,0.973164335
GBCI.N,2016-12-31,0.213487418,0.215487418,0.175838289,21.15270351,8.753509425,59.08134243,25.61102395,18.2821119,16.09201006,75.41666667,35.13163699,25.61102395,35.13163699,9450.6,855.83,2.400865522,16.38,8.381381934,1.418163592,25.17584181,1.808509253,19.6326162,80.3673838,9.153833511,0.090558271,0.244285869,1.199003857
GBCI.N,2017-12-31,0.168169176,0.176169176,0.149481549,22.15799615,23.81026891,77.61725006,39.7521034,21.15270351,8.753509425,59.08134243,25.61102395,39.7521034,25.61102395,9706.349,850.927,2.521024276,15.64,8.361225593,1.426399068,23.88728,2.074086165,16.63996178,83.36003822,9.180535486,0.087667052,0.199615573,1.238265822
GBCI.N,2018-12-31,-0.228902926,-0.210802926,-0.180316125,21.58687943,24.57688876,82.2562736,41.80239532,22.15799615,23.81026891,77.61725006,39.7521034,41.80239532,39.7521034,12115.484,985.276,2.173315734,14.7,9.882350541,1.318181954,24.15447,2.709095196,13.17777166,86.82222834,9.402239583,0.081323701,0.151778777,1.182101483
GBCI.N,2019-12-31,0.02954629,0.05094629,0.04504464,20.28455285,20.88626907,82.76026743,40.15328573,21.58687943,24.57688876,82.2562736,41.80239532,40.15328573,41.80239532,13683.999,777.169,2.14517669,14.95,7.56005599,1.174599239,24.15447,1.871461452,16.05799714,83.94200286,9.523982473,0.056793997,0.191298713,1.025768871
GBCI.N,2020-12-31,-0.073290684,-0.068890684,-0.047875539,45.28639759,32.44781507,77.96536797,46.1967591,20.28455285,20.88626907,82.76026743,40.15328573,46.1967591,40.15328573,18504.206,1177.61,1.894224872,14.63,5.446278658,1.029892278,22.64698,1.107714364,27.13060365,72.86939635,9.825753337,0.063640126,0.372318216,0.799606188
GBCI.N,2021-12-31,0.121968474,0.122368474,0.1014209,61.50119904,54.43950509,72.88478198,59.60516323,45.28639759,32.44781507,77.96536797,46.1967591,59.60516323,46.1967591,25940.645,1197.508,1.971734498,14.21,1.455294492,1.134362803,18.79039,1.192662335,18.58984086,81.41015914,10.16356632,0.046163386,0.228347924,0.956912508
GBCI.N,2022-12-31,-0.04277376,-0.02857376,-0.017324066,59.52437106,38.93179754,77.53072626,53.4073603,61.50119904,54.43950509,72.88478198,59.60516323,53.4073603,59.60516323,26635.375,2955.991,1.92544869,14.02,7.214194527,0.836748708,18.76972,4.731941724,16.78771776,83.21228224,10.1899955,0.11097989,0.201745671,0.718931276
UCB.N,2016-12-31,0.32128839,0.32328839,0.285840371,21.15270351,17.34999177,29.54493743,19.24177339,18.2821119,19.61262784,26.75449346,19.35948105,19.24177339,19.35948105,10708.655,889.287,1.952183165,12.04,7.762322733,1.142675532,31.88739,2.300926398,12.17361814,87.82638186,9.278807572,0.083043762,0.138610038,1.044101001
UCB.N,2017-12-31,0.212293534,0.220293534,0.206056474,22.15799615,30.83476459,35.53992221,28.08841523,21.15270351,17.34999177,29.54493743,19.24177339,28.08841523,19.24177339,11915.46,675.196,1.675003373,13.06,6.574718697,0.887315541,31.375235,2.323587877,6.967067161,93.03293284,9.385591996,0.056665542,0.074888182,0.843943722
UCB.N,2018-12-31,-0.327242342,-0.309142342,-0.270804344,21.58687943,27.95819452,42.24183877,29.07432644,22.15799615,30.83476459,35.53992221,28.08841523,29.07432644,28.08841523,12573.192,427.189,1.166586825,14.29,8.842941844,1.086755463,28.26105,3.621352066,11.44002787,88.55997213,9.439322207,0.033976177,0.129178314,0.994586017
UCB.N,2019-12-31,0.011661935,0.033061935,0.031077762,55.53099449,23.35572017,42.5124027,30.80937724,21.58687943,27.95819452,42.24183877,29.07432644,30.80937724,29.07432644,12916.016,212.664,1.491689115,15.01,8.582025436,1.285863451,37.76584,2.022463327,9.690566837,90.30943316,9.466223371,0.016465139,0.107304038,1.205369178
UCB.N,2020-12-31,-0.176433057,-0.172033057,-0.131277783,21.33203312,23.28503305,72.00140944,37.80597402,55.53099449,23.35572017,42.5124027,30.80937724,37.80597402,30.80937724,17794.374,326.956,1.289851194,15.15,7.289698609,1.323016411,37.76584,2.072395661,17.29089414,77.60593081,9.786637619,0.018374122,0.222803772,1.161906404
UCB.N,2021-12-31,0.187745504,0.188145504,0.169153803,19.69459375,35.55464481,69.55529887,43.00080327,21.33203312,23.28503305,72.00140944,37.80597402,43.00080327,37.80597402,20946.771,247.36,1.510583311,14.65,1.737559472,1.157409277,23.04888701,2.188489654,7.760889782,89.21117649,9.949739785,0.01180898,0.086994591,1.084789858
UCB.N,2022-12-31,-0.006667627,0.007532373,0.009675532,21.06625006,30.79915086,67.32681564,40.25886279,19.69459375,35.55464481,69.55529887,43.00080327,40.25886279,43.00080327,24008.884,1033.596,1.378641245,14.79,8.324885782,1.049162889,22.40626897,4.608291686,8.247038442,89.30254805,10.08617921,0.043050564,0.092349419,0.979009642
UCB.N,2023-12-31,-0.072936909,-0.023436909,-0.016489848,46.36686394,45.88621982,67.73327033,51.16047231,21.06625006,30.79915086,67.32681564,40.25886279,51.16047231,40.25886279,27297.251,324.823,1.097370852,14.49,7.179971005,1.027418435,22.19872,4.79876774,10.42868226,86.97136103,10.21454128,0.011899477,0.119909383,0.93974834
SFNC.OQ,2016-12-31,0.279890511,0.281890511,0.24699826,21.15270351,22.6571023,20.41382253,18.58689885,18.2821119,27.65241785,6.231617647,15.95898161,18.58689885,15.95898161,8400.056,448.585,1.688725487,15.1,6.938335373,0.985563267,29.12093,1.969689224,13.02292075,86.97707925,9.035993651,0.05340262,0.149728191,0.891004562
SFNC.OQ,2017-12-31,0.193415514,0.201415514,0.180543268,22.15799615,31.08576394,22.75337451,23.60975374,21.15270351,22.6571023,20.41382253,18.58689885,23.60975374,18.58689885,15055.806,1643.033,2.520844953,11.35,7.523407974,1.147840982,30.67199,2.061694893,11.15434006,88.84565994,9.619518977,0.109129528,0.125547383,1.055933091
SFNC.OQ,2018-12-31,-0.29620462,-0.27810462,-0.232734478,21.58687943,20.92211868,29.0395292,20.83160138,22.15799615,31.08576394,22.75337451,23.60975374,20.83160138,23.60975374,16543.337,1795.192,0.991949296,13.35,8.980929245,1.161419253,30.51531314,3.312831993,15.06694328,84.93305672,9.713738702,0.108514503,0.177397869,1.033967871
SFNC.OQ,2019-12-31,0.00077987,0.02217987,0.021151591,20.28455285,22.73688398,22.02377162,19.20605224,21.58687943,20.92211868,29.0395292,20.83160138,19.20605224,20.83160138,21259.143,1836.004,1.018724994,13.73,7.250759905,1.103723029,27.23672237,2.184735968,16.36600614,83.63399386,9.964542341,0.08636303,0.195686053,0.966154607
