instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,WACC_CAPM,yyyymm,mkt_rf,smb,hml,rf,WACC_FF,ticker_prefix,Year,Month,symbol,year,market_cap,fiscal_date_monthly,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
BANC.N,2020-12-31,-0.05643576,-0.05203576,-0.025792606,59.6320703,26.03722398,53.40078526,37.9013895,20.28455285,22.08563256,66.62527857,34.93957403,37.9013895,34.93957403,7877.334,801625.0,1.037583975,15.9,9.151999085,1.854563481,21.00652,2.793478037,20.53231301,58.27415807,8.971744801,0.10176349,0.352339934,1.450775543,0.097664229935981,202012,4.63,5.01,-1.69,0.01,5.014143918506522,BANC,2020,12,BANC,2020,2164429400.0,2020-12-31,0.780029640405753,2165207333.400831,0.7797493849763852,converged,-6.279781737244882,0.9999999998304757
BANC.N,2021-12-31,0.128314177,0.128714177,0.093317062,60.77547065,37.22857482,74.91793295,51.69597128,59.6320703,26.03722398,53.40078526,37.9013895,51.69597128,37.9013895,9393.743,780032.0,1.267087044,14.98,2.588304856,1.617301077,20.93924,3.277547515,25.91489044,67.28229768,9.147799108,0.083037401,0.38516655,1.239771357,0.1030709083403376,202112,3.23,-1.62,3.24,0.01,3.528191595832734,BANC,2021,12,BANC,2021,1229497639.74,2021-12-31,0.198939109774556,1230254618.3104255,0.19881670207075786,converged,-22.176482708593387,1.0
BANC.N,2022-12-31,-0.111157428,-0.096957428,-0.066128398,61.9919856,34.14939707,73.03272768,49.75201133,60.77547065,37.22857482,74.91793295,51.69597128,49.75201133,51.69597128,9197.016,1002376.0,0.979783779,14.21,8.450735791,1.239085087,21.24215,4.672445064,23.0486046,76.9513954,9.126634363,0.108989263,0.299521594,1.002579762,0.0983116429676302,202212,-6.37,-0.76,1.35,0.33,-5.811330795112708,BANC,2022,12,BANC,2022,940218150.15,2022-12-31,0.16395290838404433,941190901.462137,0.163783457737521,converged,-28.541721808965463,1.0
BANC.N,2023-12-31,-0.104077123,-0.054577123,-0.016000068,59.08980188,59.93591641,74.82969626,62.95244192,61.9919856,34.14939707,73.03272768,49.75201133,62.95244192,49.75201133,38534.064,3847921.0,0.780552288,16.43,6.844454732,1.170415274,15.37586305,5.096179393,39.48396114,60.51603886,10.55929791,0.099857648,0.652454488,0.754068457,0.0847628835088864,202312,4.85,6.29,4.89,0.43,3.712448277486775,BANC,2023,12,BANC,2023,2257551573.7999997,2023-12-31,0.5009699573529293,2261285771.5478983,0.5001426754100466,converged,-9.394953142384825,1.0
FULT.OQ,2016-12-31,0.260844727,0.262844727,0.214460678,21.15270351,35.90554096,66.79607509,41.85573535,18.2821119,32.148766,69.23815359,40.87152323,41.85573535,40.87152323,18944.247,1470720.0,1.516188149,13.2,6.922749728,1.040357849,25.03272,2.702458499,19.94518314,80.05481686,9.849255576,0.077634123,0.249144073,0.87662489,0.0863572185925098,201612,1.81,0.14,3.47,0.03,1.5355276516202283,FULT,2016,12,FULT,2016,3358153201.392576,2016-12-31,0.1991909911729997,3359580455.047677,0.19910636868099077,converged,-21.80657886798085,1.0
FULT.OQ,2017-12-31,0.134163437,0.142163437,0.121059133,22.15799615,44.05406365,65.13498055,45.29940857,21.15270351,35.90554096,66.79607509,41.85573535,45.29940857,41.85573535,20036.905,1655870.0,1.384032318,13.0,7.353114159,1.172262879,24.99097,2.661790725,17.27063706,82.72936294,9.905331102,0.082641007,0.208760668,1.013551506,0.0961534284386209,201712,1.06,-1.32,0.05,0.09,1.105898601863636,FULT,2017,12,FULT,2017,3202366878.007104,2017-12-31,0.19246678455289107,3203973809.6527414,0.19237025412374215,converged,-22.888201627992913,1.0
FULT.OQ,2018-12-31,-0.226772433,-0.208672433,-0.158887348,21.58687943,37.81899583,53.44326005,37.99779555,22.15799615,44.05406365,65.13498055,45.29940857,37.99779555,45.29940857,20682.152,1747056.0,1.156288854,12.8,7.911036107,1.026571317,23.99202,3.360443903,21.25619374,78.74380626,9.937026385,0.084471674,0.269941152,0.851801414,0.0856377036656603,201812,-9.55,-2.33,-1.94,0.19,-7.564808191098344,FULT,2018,12,FULT,2018,2775891787.199808,2018-12-31,0.2116252223710887,2777587209.8918676,0.21149604759560836,converged,-20.94025679379259,1.0
FULT.OQ,2019-12-31,0.027617391,0.049017391,0.042042253,20.28455285,44.06941283,37.10601719,35.21659495,21.58687943,37.81899583,53.44326005,37.99779555,35.21659495,37.99779555,21886.04,1765010.0,1.208144712,11.8,6.553977268,1.02117417,22.38858,2.186995174,21.76750369,78.23249631,9.99360427,0.080645471,0.2782412,0.839818031,0.0830867767077905,201912,2.77,0.76,1.73,0.14,2.326145643781383,FULT,2019,12,FULT,2019,3132905368.785408,2019-12-31,0.2234149142447084,3134618214.856577,0.22329283387259632,converged,-19.63785587386171,1.0
FULT.OQ,2020-12-31,-0.248748082,-0.244348082,-0.121020231,20.85479836,36.00543242,44.06825732,33.99063554,20.28455285,44.06941283,37.10601719,35.21659495,33.99063554,35.21659495,25906.733,1926329.0,0.845252186,14.4,3.968839908,0.830601486,20.08966,1.868250163,47.56599782,52.43400218,10.16225818,0.074356307,0.907159397,0.48153207,0.0533176797454585,202012,4.63,5.01,-1.69,0.01,2.0287911411296258,FULT,2020,12,FULT,2020,2293537637.60352,2020-12-31,0.3631101325905654,2295407034.9777155,0.36281441286937643,converged,-11.974953300625186,1.0
FULT.OQ,2021-12-31,0.242758946,0.243158946,0.164855719,23.38288696,55.05048202,39.94162479,42.54093008,20.85479836,36.00543242,44.06825732,33.99063554,42.54093008,33.99063554,25796.398,1038108.9999999999,1.079301833,14.1,1.796537782,0.8447721,14.26163,1.853437068,28.99624625,65.90253363,10.15799015,0.040242401,0.439986821,0.613381557,0.0633494083091449,202112,3.23,-1.62,3.24,0.01,1.8094237482491136,FULT,2021,12,FULT,2021,2719626918.0,2021-12-31,0.22406055333535818,2720634346.242387,0.2239775855783202,converged,-16.47488148406394,1.0
FULT.OQ,2022-12-31,0.084594336,0.098794336,0.077876946,47.87003983,52.34937758,42.04261299,44.3444025,23.38288696,55.05048202,39.94162479,42.54093008,44.3444025,42.54093008,26931.702,2871207.0,1.181755757,13.6,6.794906402,0.828655694,14.26163,5.027829507,29.00154297,66.17284342,10.20105938,0.106610678,0.43826956,0.602323498,0.0707379298984593,202212,-6.37,-0.76,1.35,0.33,-3.2620855644786224,FULT,2022,12,FULT,2022,2820707999.9999995,2022-12-31,0.29811536526894994,2823494350.0090437,0.29782117174570144,converged,-15.725988753032352,1.0
FULT.OQ,2023-12-31,0.003796958,0.053296958,0.046536715,50.68429578,58.69105105,65.81569735,56.90642114,47.87003983,52.34937758,42.04261299,44.3444025,56.90642114,44.3444025,27571.915,2487526.0,1.050213136,14.0,5.996857883,0.832128897,14.26163,5.111119106,42.94179703,52.00822594,10.22455296,0.090219559,0.825673175,0.48721809,0.0647146634179759,202312,4.85,6.29,4.89,0.43,2.3414143465868915,FULT,2023,12,FULT,2023,2696171225.06,2023-12-31,0.4187831744866379,2698585233.556287,0.41840855369322094,converged,-10.897910804432346,1.0
CBSH.OQ,2016-12-31,0.19622554,0.19822554,0.149713726,30.73447629,49.04051306,10.51353097,29.48874091,26.1134372,49.52661419,11.00556061,29.6549133,29.48874091,29.6549133,25641.424,1825954.0,2.499261592,13.32,5.166022594,0.730360492,31.86374,1.370220189,23.30590549,74.42928304,10.15196445,0.0712111,0.313128174,0.601935294,0.0625568088266536,201612,1.81,0.14,3.47,0.03,1.0084244242039024,CBSH,2016,12,CBSH,2016,5220470968.58,2016-12-31,0.176133841853895,5222242957.483766,0.176074076880132,converged,-24.144097848081838,1.0
CBSH.OQ,2017-12-31,0.159094921,0.167094921,0.132734094,31.81773704,48.3433345,17.16628552,31.54915939,30.73447629,49.04051306,10.51353097,29.48874091,31.54915939,29.48874091,24833.415,1508896.0,2.319021233,14.35,5.456801239,0.788015425,31.64375,1.753746496,20.08086204,77.99567361,10.1199454,0.060760713,0.25746123,0.670086362,0.0688292421865726,201712,1.06,-1.32,0.05,0.09,0.7240984058432324,CBSH,2017,12,CBSH,2017,5294700519.78,2017-12-31,0.13235651531175419,5296164821.16379,0.1323199209392104,converged,-30.87741938639328,1.0
CBSH.OQ,2018-12-31,-0.207747393,-0.189647393,-0.144274252,29.86282066,40.79493097,17.16367899,27.60494573,31.81773704,48.3433345,17.16628552,31.54915939,27.60494573,31.54915939,25463.842,1965091.0,2.252200325,15.82,6.288771989,0.741054675,30.95996,2.301222281,20.5990211,77.80067462,10.14501476,0.077171819,0.264766613,0.626528427,0.0669710898671088,201812,-9.55,-2.33,-1.94,0.19,-5.354915891419218,CBSH,2018,12,CBSH,2018,5612202228.5,2018-12-31,0.1889605264876838,5614109242.283967,0.18889633993322236,converged,-22.94314047425943,1.0
CBSH.OQ,2019-12-31,0.040582925,0.061982925,0.049743761,32.48947929,38.15179891,16.27022929,26.53808421,29.86282066,40.79493097,17.16367899,27.60494573,26.53808421,27.60494573,26065.789,1853190.0,2.552953443,15.48,5.30523463,0.773121659,30.39641,1.661026634,22.1932432,76.1143887,10.16837897,0.071096639,0.2915775,0.642688958,0.0665921310123524,201912,2.77,0.76,1.73,0.14,1.7391513851512534,CBSH,2019,12,CBSH,2019,7102317641.02,2019-12-31,0.1842677392416467,7104116060.978318,0.1842210915268463,converged,-23.075581298892004,1.0
CBSH.OQ,2020-12-31,-0.068763752,-0.064363752,-0.050166662,33.89991115,47.59557136,33.4504536,37.79543135,32.48947929,38.15179891,16.27022929,26.53808421,37.79543135,26.53808421,32922.974,2099185.0,2.270040949,14.82,5.398074649,0.966695858,27.24381,0.512251494,20.85026333,79.14973667,10.40192599,0.063760491,0.263428082,0.811217685,0.0780816050231209,202012,4.63,5.01,-1.69,0.01,3.5512774082801153,CBSH,2020,12,CBSH,2020,7211559535.46,2020-12-31,0.3523798565967741,7213596680.167343,0.35228034330380154,converged,-11.885944080978645,1.0
CBSH.OQ,2021-12-31,0.128952696,0.129352696,0.102429951,31.61132708,44.69416846,27.97123715,34.27975439,33.89991115,47.59557136,33.4504536,37.79543135,34.27975439,37.79543135,36689.088,3035527.0,2.433482935,15.12,1.343279454,0.910856532,20.51088,0.725796619,21.78508122,78.21491878,10.51023466,0.082736507,0.278528464,0.745748045,0.0745911196682743,202112,3.23,-1.62,3.24,0.01,2.310213337503629,CBSH,2021,12,CBSH,2021,8364580820.04441,2021-12-31,0.1387631929493496,8367526633.663527,0.13871434093829393,converged,-31.68584987383252,1.0
CBSH.OQ,2022-12-31,-0.038505509,-0.024305509,-0.010901111,29.64458076,47.5852399,19.16490889,32.49384074,31.61132708,44.69416846,27.97123715,34.27975439,32.49384074,34.27975439,31875.931,2851406.0,3.631501552,14.89,6.752071119,0.779362957,20.51088,4.377448246,22.68031618,77.31968382,10.36960649,0.089453262,0.293331724,0.632001245,0.0732698050175272,202212,-6.37,-0.76,1.35,0.33,-3.5755214171296332,CBSH,2022,12,CBSH,2022,8526363078.108771,2022-12-31,0.1528385808291107,8529130212.325806,0.15278899489758418,converged,-29.291301481057328,1.0
CBSH.OQ,2023-12-31,-0.021629583,0.027870417,0.029839835,26.32386064,45.68936809,42.34841856,39.67668171,29.64458076,47.5852399,19.16490889,32.49384074,39.67668171,32.49384074,31701.061,2910219.0,2.366583113,16.03,5.943130911,0.805577764,20.51088,4.293237469,31.47971729,68.52028271,10.36410543,0.091801943,0.459421883,0.590084546,0.0699379228677323,202312,4.85,6.29,4.89,0.43,2.9825033449210414,CBSH,2023,12,CBSH,2023,6967488182.609535,2023-12-31,0.3172638366877828,6970312391.639734,0.317135288734381,converged,-14.315407403916716,1.0
TCBI.OQ,2016-12-31,0.435192294,0.437192294,0.354095166,21.15270351,27.20789586,25.01848692,22.50177164,18.2821119,9.603241023,3.723447712,6.103648724,22.50177164,6.103648724,21697.134,2504025.0,2.087103058,12.48,8.735055943,1.382504579,35.76156,3.799451622,15.09156761,80.15048724,9.984935457,0.1154081,0.188290404,1.233327657,0.1052944487646101,201612,1.81,0.14,3.47,0.03,2.0333608805244405,TCBI,2016,12,TCBI,2016,3598826560.0000005,2016-12-31,0.5142404800703834,3601256579.877145,0.5138934860252558,converged,-9.438761003006231,1.0
TCBI.OQ,2017-12-31,0.273369721,0.281369721,0.247342803,22.15799615,35.42944712,36.603752,30.75035649,21.15270351,27.20789586,25.01848692,22.50177164,30.75035649,22.50177164,25075.645,3559852.0,2.149972296,11.5,9.894977401,1.648884491,35.68784,3.438914872,9.791660169,87.13703742,10.12965234,0.141964524,0.112370818,1.537753936,0.1288819110967709,201712,1.06,-1.32,0.05,0.09,1.6035853385246652,TCBI,2017,12,TCBI,2017,4080812260.0000005,2017-12-31,0.2355681174052113,4084266902.4734945,0.23536886411368663,converged,-21.044739555288352,1.0
TCBI.OQ,2018-12-31,-0.441595373,-0.423495373,-0.335021931,21.58687943,34.83662623,56.63224517,37.66657487,22.15799615,35.42944712,36.603752,30.75035649,37.66657487,30.75035649,28257.767,4936347.0,1.091201847,11.31,11.65736096,1.726430582,35.54534,3.706331565,17.03326901,80.06959134,10.24912364,0.174689918,0.21273081,1.518255148,0.124854174666251,201812,-9.55,-2.33,-1.94,0.19,-13.045202150476635,TCBI,2018,12,TCBI,2018,2345204706.0,2018-12-31,0.30763944598586324,2349995161.898196,0.30701232418475055,converged,-16.87274542626711,1.0
TCBI.OQ,2019-12-31,-0.004919902,0.016480098,0.015839047,20.28455285,38.47005753,41.10474371,33.87885627,21.58687943,34.83662623,56.63224517,37.66657487,33.87885627,37.66657487,32548.069,2937301.0,1.077830092,11.37,10.87405867,1.884660198,35.47562,2.632193563,15.58570001,80.04783199,10.39047332,0.090245016,0.194704836,1.674312786,0.1322655091587183,201912,2.77,0.76,1.73,0.14,4.29361812231681,TCBI,2019,12,TCBI,2019,2605936018.0,2019-12-31,0.34546225420158566,2608786508.636138,0.34508478486192373,converged,-13.13320761123584,1.0
TCBI.OQ,2020-12-31,-0.253677919,-0.249277919,-0.165181806,18.99807322,40.58122955,58.9217759,41.34012918,20.28455285,38.47005753,41.10474371,33.87885627,41.34012918,33.87885627,37726.096,3507647.0,1.103544499,12.09,9.756310009,2.041913211,34.09342,1.894882161,25.9817055,67.56576668,10.53810734,0.092976676,0.384539491,1.629051554,0.1200888626794209,202012,4.63,5.01,-1.69,0.01,6.397708190086163,TCBI,2020,12,TCBI,2020,2731252300.0,2020-12-31,0.9680401684147376,2734656280.3643894,0.966835194411722,converged,-5.140207803778646,0.9999998627826064
TCBI.OQ,2021-12-31,0.239300667,0.239700667,0.176193449,17.43215031,43.47394488,49.37241313,39.33714539,18.99807322,40.58122955,58.9217759,41.34012918,39.33714539,41.34012918,34731.738,3131829.0,1.048167271,15.32,2.255597538,1.826995145,27.90442,3.587623724,21.82145282,71.15094551,10.45540919,0.090171963,0.30669238,1.496173708,0.1179841443978791,202112,3.23,-1.62,3.24,0.01,4.211514806778053,TCBI,2021,12,TCBI,2021,3049764263.5,2021-12-31,0.33010428183212215,3052803532.9648886,0.3297756410096256,converged,-13.724769125062188,1.0
TCBI.OQ,2022-12-31,0.004181839,0.018381839,0.020437775,17.26625006,47.71936329,59.54655493,45.3031943,17.43215031,43.47394488,49.37241313,39.33714539,45.3031943,39.33714539,28414.642,2135461.0,1.067794537,17.7,8.409114415,1.313859734,24.88234,4.461070872,22.31476755,70.50426276,10.25465985,0.075153542,0.316502388,1.061491089,0.0934719719233471,202212,-6.37,-0.76,1.35,0.33,-5.660561887169003,TCBI,2022,12,TCBI,2022,2942148746.53,2022-12-31,0.2683621063718768,2944221095.1195183,0.2681732143645701,converged,-16.12946952372916,1.0
TCBI.OQ,2023-12-31,-0.116755001,-0.067255001,-0.039296388,20.22395825,49.87368316,61.16582137,47.64798105,17.26625006,47.71936329,59.54655493,45.3031943,47.64798105,45.3031943,28356.266,2360697.0,1.053065442,17.07,7.352434991,1.235804323,22.99383,5.070856295,21.53867566,70.93445075,10.25260331,0.083251335,0.30364196,1.001605805,0.0910536834673792,202312,4.85,6.29,4.89,0.43,4.5649921088411505,TCBI,2023,12,TCBI,2023,3052986252.56,2023-12-31,0.4578911869493329,3055277180.419712,0.4575478479935071,converged,-9.827473128853633,1.0
UBSI.OQ,2016-12-31,0.260494542,0.262494542,0.218315378,21.15270351,18.39422486,34.37002275,21.49674372,18.2821119,19.34444463,48.40482026,27.02057983,21.49674372,27.02057983,14508.892,1381577.0,1.676441385,14.9,6.678821394,0.994437159,32.00007,1.773296669,17.64089018,82.35910982,9.582516982,0.095222778,0.214194765,0.868009576,0.08416561434926,201612,1.81,0.14,3.47,0.03,1.5092423042060146,UBSI,2016,12,UBSI,2016,6570275000.0,2016-12-31,0.2567985918860013,6571615745.228905,0.2567461996737664,converged,-17.757530541035887,1.0
UBSI.OQ,2017-12-31,0.206803409,0.214803409,0.188558626,22.15799615,23.55578346,48.72454816,29.22450593,21.15270351,18.39422486,34.37002275,21.49674372,29.22450593,21.49674372,19058.959,1841564.0,1.126409111,14.2,6.9458836,1.045262182,32.20321,1.97260789,13.02924777,86.97075223,9.855292559,0.096624585,0.149811833,0.948886087,0.0914687782124882,201712,1.06,-1.32,0.05,0.09,1.043632888186989,UBSI,2017,12,UBSI,2017,4936585000.0,2017-12-31,0.20792608115418657,4938372137.558545,0.20785083520295497,converged,-21.95052134485956,1.0
UBSI.OQ,2018-12-31,-0.259292824,-0.241192824,-0.215651993,21.58687943,15.41422575,59.66355763,29.12433672,22.15799615,23.55578346,48.72454816,29.22450593,29.12433672,29.22450593,19250.498,1850430.0,0.978982721,14.4,9.277513794,1.165763444,33.35181,2.568027324,9.887732843,90.11226716,9.86529221,0.096123747,0.109726824,1.08631985,0.1022607197010477,201812,-9.55,-2.33,-1.94,0.19,-9.859329913689782,UBSI,2018,12,UBSI,2018,4419486600.0,2018-12-31,0.25476809181639365,4421282341.5286455,0.25466461558318765,converged,-17.937566299588312,1.0
UBSI.OQ,2019-12-31,0.081760493,0.103160493,0.095317264,20.28455285,14.81578068,59.27305529,28.68692712,21.58687943,15.41422575,59.66355763,29.12433672,28.68692712,29.12433672,19662.324,2212683.0,1.16714026,14.7,8.247913248,1.209610599,33.35181,1.929419735,8.685624882,91.31437512,9.886459596,0.112534154,0.095117826,1.137499597,0.1058296024942535,201912,2.77,0.76,1.73,0.14,3.1885559867540283,UBSI,2019,12,UBSI,2019,5492039599.999999,2019-12-31,0.2193501039405174,5494186888.334509,0.21926437552812006,converged,-21.514188932226055,1.0
UBSI.OQ,2020-12-31,-0.126451596,-0.122051596,-0.104240133,18.99807322,15.88152755,61.86147186,30.14736753,20.28455285,14.81578068,59.27305529,28.68692712,30.14736753,28.68692712,26184.247,1557734.0,0.973959454,15.6,8.056533676,1.359859453,32.20321,1.734569696,13.31086919,86.68913081,10.17291325,0.059491266,0.153547152,1.231645144,0.110091598067523,202012,4.63,5.01,-1.69,0.01,5.468311322503064,UBSI,2020,12,UBSI,2020,4602744000.0,2020-12-31,0.539413528234817,4604255696.002758,0.5392364248486714,converged,-7.791049115185042,0.9999999999999967
UBSI.OQ,2021-12-31,0.227212619,0.227612619,0.210739312,19.0205481,29.61442572,54.52486712,34.5464366,18.99807322,15.88152755,61.86147186,30.14736753,34.5464366,30.14736753,29328.902,946238.0,1.048679671,15.4,1.54152864,1.270023352,21.68417,1.847021732,7.916258069,92.08374193,10.28632873,0.032262988,0.085968032,1.189910734,0.1106341693547978,202112,3.23,-1.62,3.24,0.01,3.7877901028330703,UBSI,2021,12,UBSI,2021,4948329260.24,2021-12-31,0.2329012259306445,4949247532.680775,0.23285801395230438,converged,-14.906217077238907,1.0
UBSI.OQ,2022-12-31,-0.021752965,-0.007552965,-0.004099185,19.31996254,26.74027515,47.64777494,30.90974038,19.0205481,29.61442572,54.52486712,34.5464366,30.90974038,34.5464366,29489.38,2358354.0,1.208059529,14.4,8.562050488,1.099945557,20.54972,4.360470096,8.184889039,91.81511096,10.29178548,0.079972994,0.089145337,1.027193336,0.1010742472686792,202212,-6.37,-0.76,1.35,0.33,-6.127340964616183,UBSI,2022,12,UBSI,2022,5455829989.780001,2022-12-31,0.2771961400516814,5458118643.885828,0.27707990841117836,converged,-15.844077838489207,1.0
UBSI.OQ,2023-12-31,0.017405919,0.066905919,0.063296976,16.18572488,24.7405265,58.4891563,33.6491254,19.31996254,26.74027515,47.64777494,30.90974038,33.6491254,30.90974038,29926.482,1985198.0,1.062058776,15.4,7.264767228,1.07046047,20.21005,4.323255318,11.13503955,88.86496045,10.30649905,0.066335829,0.125302926,0.973164335,0.0970890450549805,202312,4.85,6.29,4.89,0.43,4.999592113221256,UBSI,2023,12,UBSI,2023,5067337315.65,2023-12-31,0.34964664273573,5069263842.18231,0.34951376278410096,converged,-12.090539908233596,1.0
GBCI.N,2016-12-31,0.213487418,0.215487418,0.175838289,21.15270351,8.753509425,59.08134243,25.61102395,18.2821119,16.09201006,75.41666667,35.13163699,25.61102395,35.13163699,9450.6,855830.0,2.400865522,16.38,8.381381934,1.418163592,25.17584181,1.808509253,19.6326162,80.3673838,9.153833511,0.090558271,0.244285869,1.199003857,0.1065487727284669,201612,1.81,0.14,3.47,0.03,2.0896980725249077,GBCI,2016,12,GBCI,2016,4153960397.9209995,2016-12-31,0.2597058033668491,4154790934.3219767,0.2596538885709798,converged,-17.36813425933462,1.0
GBCI.N,2017-12-31,0.168169176,0.176169176,0.149481549,22.15799615,23.81026891,77.61725006,39.7521034,21.15270351,8.753509425,59.08134243,25.61102395,39.7521034,25.61102395,9706.349,850927.0,2.521024276,15.64,8.361225593,1.426399068,23.88728,2.074086165,16.63996178,83.36003822,9.180535486,0.087667052,0.199615573,1.238265822,0.1108681446200627,201712,1.06,-1.32,0.05,0.09,1.3380405077240416,GBCI,2017,12,GBCI,2017,4593898819.195,2017-12-31,0.23983716419125775,4594724597.501527,0.23979405990435668,converged,-18.650573468543563,1.0
GBCI.N,2018-12-31,-0.228902926,-0.210802926,-0.180316125,21.58687943,24.57688876,82.2562736,41.80239532,22.15799615,23.81026891,77.61725006,39.7521034,41.80239532,39.7521034,12115.484,985276.0,2.173315734,14.7,9.882350541,1.318181954,24.15447,2.709095196,13.17777166,86.82222834,9.402239583,0.081323701,0.151778777,1.182101483,0.1088675878509935,201812,-9.55,-2.33,-1.94,0.19,-10.762065827695894,GBCI,2018,12,GBCI,2018,4620722782.876,2018-12-31,0.2655748596270699,4621678939.569514,0.2655199161351108,converged,-16.585151042735674,1.0
GBCI.N,2019-12-31,0.02954629,0.05094629,0.04504464,20.28455285,20.88626907,82.76026743,40.15328573,21.58687943,24.57688876,82.2562736,41.80239532,40.15328573,41.80239532,13683.999,777169.0,2.14517669,14.95,7.56005599,1.174599239,24.15447,1.871461452,16.05799714,83.94200286,9.523982473,0.056793997,0.191298713,1.025768871,0.096480653734085,201912,2.77,0.76,1.73,0.14,2.8509685992263645,GBCI,2019,12,GBCI,2019,5402887864.605,2019-12-31,0.18925752677759064,5403642064.789863,0.18923111161907963,converged,-21.28262529475982,1.0
GBCI.N,2020-12-31,-0.073290684,-0.068890684,-0.047875539,45.28639759,32.44781507,77.96536797,46.1967591,20.28455285,20.88626907,82.76026743,40.15328573,46.1967591,40.15328573,18504.206,1177610.0,1.894224872,14.63,5.446278658,1.029892278,22.64698,1.107714364,27.13060365,72.86939635,9.825753337,0.063640126,0.372318216,0.799606188,0.0767188460943526,202012,4.63,5.01,-1.69,0.01,3.484316831138772,GBCI,2020,12,GBCI,2020,5428956552.607,2020-12-31,0.3703059182851378,5430099358.971764,0.3702279845435362,converged,-11.322154827460952,1.0
GBCI.N,2021-12-31,0.121968474,0.122368474,0.1014209,61.50119904,54.43950509,72.88478198,59.60516323,45.28639759,32.44781507,77.96536797,46.1967591,59.60516323,46.1967591,25940.645,1197508.0,1.971734498,14.21,1.455294492,1.134362803,18.79039,1.192662335,18.58984086,81.41015914,10.16356632,0.046163386,0.228347924,0.956912508,0.0908676381536895,202112,3.23,-1.62,3.24,0.01,2.992803145871046,GBCI,2021,12,GBCI,2021,6265426961.765323,2021-12-31,0.1957633561553454,6266589078.055312,0.1957270525486575,converged,-19.52382900567414,1.0
GBCI.N,2022-12-31,-0.04277376,-0.02857376,-0.017324066,59.52437106,38.93179754,77.53072626,53.4073603,61.50119904,54.43950509,72.88478198,59.60516323,53.4073603,59.60516323,26635.375,2955991.0,1.92544869,14.02,7.214194527,0.836748708,18.76972,4.731941724,16.78771776,83.21228224,10.1899955,0.11097989,0.201745671,0.718931276,0.0801559351997656,202212,-6.37,-0.76,1.35,0.33,-4.154235583801141,GBCI,2022,12,GBCI,2022,5474637887.6,2022-12-31,0.3041610332771411,5477506515.863161,0.30400174091773063,converged,-15.544508175823035,1.0
UCB.N,2016-12-31,0.32128839,0.32328839,0.285840371,21.15270351,17.34999177,29.54493743,19.24177339,18.2821119,19.61262784,26.75449346,19.35948105,19.24177339,19.35948105,10708.655,889287.0,1.952183165,12.04,7.762322733,1.142675532,31.88739,2.300926398,12.17361814,87.82638186,9.278807572,0.083043762,0.138610038,1.044101001,0.0985057299173987,201612,1.81,0.14,3.47,0.03,1.844718532427284,UCB,2016,12,UCB,2016,3598800380.0,2016-12-31,0.30518142559713896,3599663384.5971937,0.30510825959656585,converged,-14.538817323252866,1.0
UCB.N,2017-12-31,0.212293534,0.220293534,0.206056474,22.15799615,30.83476459,35.53992221,28.08841523,21.15270351,17.34999177,29.54493743,19.24177339,28.08841523,19.24177339,11915.46,675196.0,1.675003373,13.06,6.574718697,0.887315541,31.375235,2.323587877,6.967067161,93.03293284,9.385591996,0.056665542,0.074888182,0.843943722,0.0868055152217565,201712,1.06,-1.32,0.05,0.09,0.9598659895497952,UCB,2017,12,UCB,2017,3418981860.0,2017-12-31,0.18190762410261774,3419637100.9424706,0.18187276855522072,converged,-22.12373620539696,1.0
UCB.N,2018-12-31,-0.327242342,-0.309142342,-0.270804344,21.58687943,27.95819452,42.24183877,29.07432644,22.15799615,30.83476459,35.53992221,28.08841523,29.07432644,28.08841523,12573.192,427189.0,1.166586825,14.29,8.842941844,1.086755463,28.26105,3.621352066,11.44002787,88.55997213,9.439322207,0.033976177,0.129178314,0.994586017,0.0969101427606433,201812,-9.55,-2.33,-1.94,0.19,-9.019973726013342,UCB,2018,12,UCB,2018,2607368540.0,2018-12-31,0.27547050312466526,2607783103.657032,0.2754267111164216,converged,-12.829509281118735,1.0
UCB.N,2019-12-31,0.011661935,0.033061935,0.031077762,55.53099449,23.35572017,42.5124027,30.80937724,21.58687943,27.95819452,42.24183877,29.07432644,30.80937724,29.07432644,12916.016,212664.0,1.491689115,15.01,8.582025436,1.285863451,37.76584,2.022463327,9.690566837,90.30943316,9.466223371,0.016465139,0.107304038,1.205369178,0.1096004653682771,201912,2.77,0.76,1.73,0.14,3.3443320251305058,UCB,2019,12,UCB,2019,3751889120.0,2019-12-31,0.29155990416303096,3752095498.828947,0.29154386731332904,converged,-9.65118663945088,1.0
