Total valid regressions: 0
Total insufficient data: 1191
Insufficient data (instrument, year, n_obs):
('PB.N', 2016, 1)
('PB.N', 2017, 1)
('PB.N', 2018, 1)
('PB.N', 2019, 1)
('PB.N', 2020, 1)
('PB.N', 2021, 1)
('PB.N', 2022, 1)
('PEBK.OQ', 2018, 1)
('PEBK.OQ', 2019, 1)
('PEBK.OQ', 2020, 1)
('PEBK.OQ', 2021, 1)
('PEBK.OQ', 2022, 1)
('PEBK.OQ', 2023, 1)
('PEBO.OQ', 2017, 1)
('PEBO.OQ', 2018, 1)
('PEBO.OQ', 2019, 1)
('PEBO.OQ', 2020, 1)
('PEBO.OQ', 2021, 1)
('PEBO.OQ', 2022, 1)
('PFBC.OQ', 2017, 1)
('PFBC.OQ', 2018, 1)
('PFBC.OQ', 2019, 1)
('PFBC.OQ', 2020, 1)
('PFBC.OQ', 2021, 1)
('PFBC.OQ', 2022, 1)
('PFBC.OQ', 2023, 1)
('PFIS.OQ', 2018, 1)
('PFIS.OQ', 2019, 1)
('PFIS.OQ', 2020, 1)
('PFIS.OQ', 2021, 1)
('PFIS.OQ', 2022, 1)
('PFIS.OQ', 2023, 1)
('PFS.N', 2016, 1)
('PFS.N', 2017, 1)
('PFS.N', 2018, 1)
('PFS.N', 2019, 1)
('PFS.N', 2020, 1)
('PFS.N', 2021, 1)
('PFS.N', 2022, 1)
('PGC.OQ', 2017, 1)
('PGC.OQ', 2018, 1)
('PGC.OQ', 2019, 1)
('PGC.OQ', 2020, 1)
('PGC.OQ', 2021, 1)
('PGC.OQ', 2022, 1)
('PGC.OQ', 2023, 1)
('PKBK.OQ', 2018, 1)
('PKBK.OQ', 2019, 1)
('PKBK.OQ', 2020, 1)
('PKBK.OQ', 2021, 1)
('PKBK.OQ', 2022, 1)
('PKBK.OQ', 2023, 1)
('PLBC.OQ', 2018, 1)
('PLBC.OQ', 2019, 1)
('PLBC.OQ', 2020, 1)
('PLBC.OQ', 2021, 1)
('PLBC.OQ', 2022, 1)
('PLBC.OQ', 2023, 1)
('PNC.N', 2016, 1)
('PNC.N', 2017, 1)
('PNC.N', 2018, 1)
('PNC.N', 2019, 1)
('PNC.N', 2020, 1)
('PNC.N', 2021, 1)
('PNC.N', 2022, 1)
('PNFP.OQ', 2016, 1)
('PNFP.OQ', 2017, 1)
('PNFP.OQ', 2018, 1)
('PNFP.OQ', 2019, 1)
('PNFP.OQ', 2020, 1)
('PNFP.OQ', 2021, 1)
('PNFP.OQ', 2022, 1)
('PPBI.OQ', 2017, 1)
('PPBI.OQ', 2018, 1)
('PPBI.OQ', 2019, 1)
('PPBI.OQ', 2020, 1)
('PPBI.OQ', 2021, 1)
('PPBI.OQ', 2022, 1)
('PRK.A', 2016, 1)
('PRK.A', 2017, 1)
('PRK.A', 2018, 1)
('PRK.A', 2019, 1)
('PRK.A', 2020, 1)
('PRK.A', 2021, 1)
('PRK.A', 2022, 1)
('PRK.A', 2023, 1)
('PVBC.OQ', 2021, 1)
('PVBC.OQ', 2022, 1)
('PWOD.OQ', 2018, 1)
('PWOD.OQ', 2019, 1)
('PWOD.OQ', 2020, 1)
('PWOD.OQ', 2021, 1)
('PWOD.OQ', 2022, 1)
('PWOD.OQ', 2023, 1)
('QCRH.OQ', 2017, 1)
('QCRH.OQ', 2018, 1)
('QCRH.OQ', 2019, 1)
('QCRH.OQ', 2020, 1)
('QCRH.OQ', 2021, 1)
('QCRH.OQ', 2022, 1)
('RBCAA.OQ', 2017, 1)
('RBCAA.OQ', 2018, 1)
('RBCAA.OQ', 2019, 1)
('RBCAA.OQ', 2020, 1)
('RBCAA.OQ', 2021, 1)
('RBCAA.OQ', 2022, 1)
('RBCAA.OQ', 2023, 1)
('RF.N', 2016, 1)
('RF.N', 2017, 1)
('RF.N', 2018, 1)
('RF.N', 2019, 1)
('RF.N', 2020, 1)
('RF.N', 2021, 1)
('RF.N', 2022, 1)
('SBCF.OQ', 2017, 1)
('SBCF.OQ', 2018, 1)
('SBCF.OQ', 2019, 1)
('SBCF.OQ', 2020, 1)
('SBCF.OQ', 2021, 1)
('SBCF.OQ', 2022, 1)
('SBFG.OQ', 2018, 1)
('SBFG.OQ', 2019, 1)
('SBFG.OQ', 2020, 1)
('SBFG.OQ', 2021, 1)
('SBFG.OQ', 2022, 1)
('SBFG.OQ', 2023, 1)
('SBNY.PK', 2016, 1)
('SBNY.PK', 2017, 1)
('SBNY.PK', 2018, 1)
('SBNY.PK', 2019, 1)
('SBNY.PK', 2020, 1)
('SBSI.N', 2017, 1)
('SBSI.N', 2018, 1)
('SBSI.N', 2019, 1)
('SBSI.N', 2020, 1)
('SBSI.N', 2021, 1)
('SBSI.N', 2022, 1)
('SBSI.N', 2023, 1)
('SFNC.OQ', 2016, 1)
('SFNC.OQ', 2017, 1)
('SFNC.OQ', 2018, 1)
('SFNC.OQ', 2019, 1)
('SFNC.OQ', 2020, 1)
('SFNC.OQ', 2021, 1)
('SFNC.OQ', 2022, 1)
('SFNC.OQ', 2023, 1)
('SFST.OQ', 2018, 1)
('SFST.OQ', 2019, 1)
('SFST.OQ', 2020, 1)
('SFST.OQ', 2021, 1)
('SFST.OQ', 2022, 1)
('SFST.OQ', 2023, 1)
('SHBI.OQ', 2018, 1)
('SHBI.OQ', 2019, 1)
('SHBI.OQ', 2020, 1)
('SHBI.OQ', 2021, 1)
('SHBI.OQ', 2022, 1)
('SHBI.OQ', 2023, 1)
('SNV.N', 2016, 1)
('SNV.N', 2017, 1)
('SNV.N', 2018, 1)
('SNV.N', 2019, 1)
('SNV.N', 2020, 1)
('SNV.N', 2021, 1)
('SNV.N', 2022, 1)
('SNV.N', 2023, 1)
('SRCE.OQ', 2017, 1)
('SRCE.OQ', 2018, 1)
('SRCE.OQ', 2019, 1)
('SRCE.OQ', 2020, 1)
('SRCE.OQ', 2021, 1)
('SRCE.OQ', 2022, 1)
('STBA.OQ', 2017, 1)
('STBA.OQ', 2018, 1)
('STBA.OQ', 2019, 1)
('STBA.OQ', 2020, 1)
('STBA.OQ', 2021, 1)
('STBA.OQ', 2022, 1)
('STBA.OQ', 2023, 1)
('SYBT.OQ', 2017, 1)
('SYBT.OQ', 2018, 1)
('SYBT.OQ', 2019, 1)
('SYBT.OQ', 2020, 1)
('SYBT.OQ', 2021, 1)
('SYBT.OQ', 2022, 1)
('TBBK.OQ', 2017, 1)
('TBBK.OQ', 2018, 1)
('TBBK.OQ', 2019, 1)
('TBBK.OQ', 2020, 1)
('TBBK.OQ', 2021, 1)
('TBBK.OQ', 2023, 1)
('TCBI.OQ', 2016, 1)
('TCBI.OQ', 2017, 1)
('TCBI.OQ', 2018, 1)
('TCBI.OQ', 2019, 1)
('TCBI.OQ', 2020, 1)
('TCBI.OQ', 2021, 1)
('TCBI.OQ', 2022, 1)
('TCBI.OQ', 2023, 1)
('TCBK.OQ', 2017, 1)
('TCBK.OQ', 2018, 1)
('TCBK.OQ', 2019, 1)
('TCBK.OQ', 2020, 1)
('TCBK.OQ', 2021, 1)
('TCBK.OQ', 2022, 1)
('TFC.N', 2016, 1)
('TFC.N', 2017, 1)
('TFC.N', 2018, 1)
('TFC.N', 2020, 1)
('TFC.N', 2021, 1)
('TFC.N', 2022, 1)
('TFC.N', 2023, 1)
('TFIN.OQ', 2017, 1)
('TFIN.OQ', 2018, 1)
('TFIN.OQ', 2019, 1)
('TFIN.OQ', 2020, 1)
('TFIN.OQ', 2021, 1)
('TFIN.OQ', 2022, 1)
('TFIN.OQ', 2023, 1)
('THFF.OQ', 2017, 1)
('THFF.OQ', 2018, 1)
('THFF.OQ', 2019, 1)
('THFF.OQ', 2020, 1)
('THFF.OQ', 2021, 1)
('THFF.OQ', 2022, 1)
('THFF.OQ', 2023, 1)
('TMP.A', 2017, 1)
('TMP.A', 2018, 1)
('TMP.A', 2019, 1)
('TMP.A', 2020, 1)
('TMP.A', 2021, 1)
('TOWN.OQ', 2016, 1)
('TOWN.OQ', 2017, 1)
('TOWN.OQ', 2018, 1)
('TOWN.OQ', 2019, 1)
('TOWN.OQ', 2020, 1)
('TOWN.OQ', 2021, 1)
('TRMK.OQ', 2016, 1)
('TRMK.OQ', 2017, 1)
('TRMK.OQ', 2018, 1)
('TRMK.OQ', 2019, 1)
('TRMK.OQ', 2020, 1)
('TRMK.OQ', 2021, 1)
('TRMK.OQ', 2022, 1)
('TRST.OQ', 2017, 1)
('TRST.OQ', 2018, 1)
('TRST.OQ', 2019, 1)
('TRST.OQ', 2020, 1)
('TRST.OQ', 2021, 1)
('TRST.OQ', 2022, 1)
('TRST.OQ', 2023, 1)
('UBFO.OQ', 2018, 1)
('UBFO.OQ', 2019, 1)
('UBFO.OQ', 2020, 1)
('UBSI.OQ', 2016, 1)
('UBSI.OQ', 2017, 1)
('UBSI.OQ', 2018, 1)
('UBSI.OQ', 2019, 1)
('UBSI.OQ', 2020, 1)
('UBSI.OQ', 2021, 1)
('UBSI.OQ', 2022, 1)
('UBSI.OQ', 2023, 1)
('UCB.N', 2016, 1)
('UCB.N', 2017, 1)
('UCB.N', 2018, 1)
('UCB.N', 2019, 1)
('UCB.N', 2020, 1)
('UCB.N', 2021, 1)
('UCB.N', 2022, 1)
('UCB.N', 2023, 1)
('UMBF.OQ', 2016, 1)
('UMBF.OQ', 2017, 1)
('UMBF.OQ', 2018, 1)
('UMBF.OQ', 2019, 1)
('UMBF.OQ', 2020, 1)
('UMBF.OQ', 2021, 1)
('UMBF.OQ', 2022, 1)
('UMBF.OQ', 2023, 1)
('UNB.OQ', 2018, 1)
('UNB.OQ', 2019, 1)
('UNB.OQ', 2020, 1)
('UNB.OQ', 2021, 1)
('UNB.OQ', 2022, 1)
('UNB.OQ', 2023, 1)
('UNTY.OQ', 2018, 1)
('UNTY.OQ', 2019, 1)
('USB.N', 2016, 1)
('USB.N', 2017, 1)
('USB.N', 2018, 1)
('USB.N', 2019, 1)
('USB.N', 2020, 1)
('USB.N', 2021, 1)
('USB.N', 2022, 1)
('USB.N', 2023, 1)
('UVSP.OQ', 2017, 1)
('UVSP.OQ', 2018, 1)
('UVSP.OQ', 2019, 1)
('UVSP.OQ', 2020, 1)
('UVSP.OQ', 2021, 1)
('UVSP.OQ', 2022, 1)
('VBTX.OQ', 2017, 1)
('VBTX.OQ', 2018, 1)
('VLY.OQ', 2016, 1)
('VLY.OQ', 2017, 1)
('VLY.OQ', 2018, 1)
('VLY.OQ', 2019, 1)
('VLY.OQ', 2020, 1)
('VLY.OQ', 2021, 1)
('VLY.OQ', 2022, 1)
('VLY.OQ', 2023, 1)
('WABC.OQ', 2016, 1)
('WABC.OQ', 2017, 1)
('WABC.OQ', 2018, 1)
('WABC.OQ', 2019, 1)
('WABC.OQ', 2020, 1)
('WABC.OQ', 2021, 1)
('WABC.OQ', 2022, 1)
('WAL.N', 2017, 1)
('WAL.N', 2018, 1)
('WAL.N', 2019, 1)
('WAL.N', 2020, 1)
('WAL.N', 2021, 1)
('WAL.N', 2022, 1)
('WASH.OQ', 2017, 1)
('WASH.OQ', 2018, 1)
('WASH.OQ', 2019, 1)
('WASH.OQ', 2020, 1)
('WASH.OQ', 2021, 1)
('WASH.OQ', 2022, 1)
('WASH.OQ', 2023, 1)
('WBS.N', 2016, 1)
('WBS.N', 2017, 1)
('WBS.N', 2018, 1)
('WBS.N', 2019, 1)
('WBS.N', 2020, 1)
('WBS.N', 2021, 1)
('WBS.N', 2022, 1)
('WBS.N', 2023, 1)
('WFC.N', 2016, 1)
('WFC.N', 2017, 1)
('WFC.N', 2018, 1)
('WFC.N', 2019, 1)
('WFC.N', 2020, 1)
('WFC.N', 2021, 1)
('WFC.N', 2022, 1)
('WNEB.OQ', 2018, 1)
('WNEB.OQ', 2019, 1)
('WNEB.OQ', 2020, 1)
('WNEB.OQ', 2021, 1)
('WNEB.OQ', 2022, 1)
('WSBC.OQ', 2016, 1)
('WSBC.OQ', 2017, 1)
('WSBC.OQ', 2018, 1)
('WSBC.OQ', 2019, 1)
('WSBC.OQ', 2020, 1)
('WSBC.OQ', 2021, 1)
('WSBC.OQ', 2022, 1)
('WSBC.OQ', 2023, 1)
('WSBF.OQ', 2021, 1)
('WSBF.OQ', 2022, 1)
('WSFS.OQ', 2016, 1)
('WSFS.OQ', 2017, 1)
('WSFS.OQ', 2018, 1)
('WSFS.OQ', 2019, 1)
('WSFS.OQ', 2020, 1)
('WSFS.OQ', 2021, 1)
('WSFS.OQ', 2022, 1)
('WSFS.OQ', 2023, 1)
('WTBA.OQ', 2017, 1)
('WTBA.OQ', 2018, 1)
('WTBA.OQ', 2019, 1)
('WTBA.OQ', 2020, 1)
('WTBA.OQ', 2021, 1)
('WTBA.OQ', 2022, 1)
('WTBA.OQ', 2023, 1)
('WTFC.OQ', 2016, 1)
('WTFC.OQ', 2017, 1)
('WTFC.OQ', 2018, 1)
('WTFC.OQ', 2019, 1)
('WTFC.OQ', 2020, 1)
('WTFC.OQ', 2021, 1)
('WTFC.OQ', 2022, 1)
('WTFC.OQ', 2023, 1)
('ZION.OQ', 2019, 1)
('ZION.OQ', 2020, 1)
('ZION.OQ', 2021, 1)
('ZION.OQ', 2022, 1)
